年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,TV放送
2002,Ｊ２,第３４節第１日,09/28(土),19:05,大分,1-1,Ｃ大阪,大分ス,"27,431",Ｊスカイスポーツ
2002,Ｊ２,第３４節第２日,09/29(日),13:02,鳥栖,2-0,水戸,佐賀,"2,027",スカイパーフェクＴＶ！（録）
2002,Ｊ２,第３４節第２日,09/29(日),19:00,甲府,2-3,大宮,小瀬,"4,568",スカイパーフェクＴＶ！（録）
2002,Ｊ２,第３５節第１日,10/05(土),14:00,横浜FC,1-1,水戸,三ツ沢,"2,424",Ｊスカイスポーツ（録）
2002,Ｊ２,第３５節第１日,10/05(土),14:01,福岡,2-4,Ｃ大阪,本城,"7,152",Ｊスカイスポーツ（録）
2002,Ｊ２,第３５節第１日,10/05(土),14:04,川崎Ｆ,1-2,新潟,等々力,"7,063",スカイパーフェクＴＶ！
2002,Ｊ２,第３５節第１日,10/05(土),14:04,甲府,1-2,大分,小瀬,"3,540",スカイパーフェクＴＶ！
2002,Ｊ２,第３５節第１日,10/05(土),19:00,湘南,0-0,鳥栖,平塚,"3,492",スカイパーフェクＴＶ！（録）
2002,Ｊ２,第３５節第２日,10/06(日),14:00,大宮,3-0,山形,大宮,"4,032",スカイパーフェクＴＶ！（録）
2002,Ｊ２,第３６節第１日,10/09(水),19:00,山形,1-1,川崎Ｆ,山形県,"2,148",スカイパーフェクＴＶ！（録）
2002,Ｊ２,第３６節第１日,10/09(水),19:01,水戸,3-2,福岡,笠松,"2,217",Ｊスカイスポーツ（録）
2002,Ｊ２,第３６節第１日,10/09(水),19:01,鳥栖,1-0,横浜FC,佐賀,"1,796",スカイパーフェクＴＶ！（録）
2002,Ｊ２,第３６節第１日,10/09(水),19:04,新潟,1-1,甲府,新潟陸,"9,507",スカイパーフェクＴＶ！
2002,Ｊ２,第３６節第１日,10/09(水),19:04,Ｃ大阪,2-0,大宮,長居,"6,531",Ｊスカイスポーツ
2002,Ｊ２,第３６節第１日,10/09(水),19:04,大分,2-0,湘南,大分陸,"6,741",スカイパーフェクＴＶ！
2002,Ｊ２,第３７節第１日,10/12(土),14:00,大宮,2-0,水戸,大宮,"2,952",スカイパーフェクＴＶ！（録）
2002,Ｊ２,第３７節第１日,10/12(土),14:00,横浜FC,3-2,福岡,三ツ沢,"2,932",スカイパーフェクＴＶ！（録）
2002,Ｊ２,第３７節第１日,10/12(土),14:00,甲府,3-0,山形,小瀬,"3,598",スカイパーフェクＴＶ！（録）
2002,Ｊ２,第３７節第１日,10/12(土),15:00,湘南,1-1,新潟,平塚,"7,087",Ｊスカイスポーツ（録）
2002,Ｊ２,第３７節第２日,10/13(日),13:04,鳥栖,2-3,大分,鳥栖,"6,353",Ｊスカイスポーツ
2002,Ｊ２,第３７節第２日,10/13(日),14:05,川崎Ｆ,2-1,Ｃ大阪,等々力,"20,405",スカイパーフェクＴＶ！
2002,Ｊ２,第３８節第１日,10/19(土),14:00,福岡,1-4,甲府,博多球,"5,332",スカイパーフェクＴＶ！（録）
2002,Ｊ２,第３８節第１日,10/19(土),14:03,新潟,5-0,横浜FC,新潟陸,"12,462",新潟総合テレビ／Ｊスカイスポーツ／スカイパーフェクＴＶ！
2002,Ｊ２,第３８節第１日,10/19(土),14:04,山形,1-4,大分,山形県,"3,818",スカイパーフェクＴＶ！
2002,Ｊ２,第３８節第１日,10/19(土),14:05,Ｃ大阪,2-1,鳥栖,長居,"8,100",スカイパーフェクＴＶ！
2002,Ｊ２,第３８節第１日,10/19(土),16:00,水戸,1-4,湘南,笠松,"2,561",Ｊスカイスポーツ（録）
2002,Ｊ２,第３８節第２日,10/20(日),14:02,大宮,1-0,川崎Ｆ,埼玉,"9,328",スカイパーフェクＴＶ！（録）
2002,Ｊ２,第３９節第１日,10/23(水),19:00,横浜FC,1-1,大宮,三ツ沢,"1,518",Ｊスカイスポーツ（録）
2002,Ｊ２,第３９節第１日,10/23(水),19:00,甲府,1-0,水戸,小瀬,"3,409",スカイパーフェクＴＶ！（録）
2002,Ｊ２,第３９節第１日,10/23(水),19:00,鳥栖,1-0,山形,鳥栖,"2,356",スカイパーフェクＴＶ！（録）
2002,Ｊ２,第３９節第１日,10/23(水),19:04,川崎Ｆ,4-3,福岡,等々力,"3,379",スカイパーフェクＴＶ！
2002,Ｊ２,第３９節第１日,10/23(水),19:04,湘南,2-0,Ｃ大阪,平塚,"4,640",スカイパーフェクＴＶ！
2002,Ｊ２,第３９節第１日,10/23(水),19:04,大分,2-1,新潟,大分陸,"13,217",Ｊスカイスポーツ
2002,Ｊ２,第４０節第１日,10/26(土),14:00,水戸,1-2,川崎Ｆ,笠松,"1,897",Ｊスカイスポーツ（録）
2002,Ｊ２,第４０節第１日,10/26(土),14:02,山形,0-0,湘南,山形県,"2,454",山形テレビ／スカイパーフェクＴＶ！（録）
2002,Ｊ２,第４０節第１日,10/26(土),14:04,Ｃ大阪,0-0,甲府,長居,"8,376",スカイパーフェクＴＶ！
2002,Ｊ２,第４０節第１日,10/26(土),14:04,大分,1-0,横浜FC,大分陸,"10,095",大分放送／スカイパーフェクＴＶ！
2002,Ｊ２,第４０節第１日,10/26(土),18:00,福岡,2-1,大宮,博多球,"5,961",スカイパーフェクＴＶ！（録）
2002,Ｊ２,第４０節第２日,10/29(火),19:03,新潟,1-1,鳥栖,新潟陸,"9,849",ＮＨＫ新潟／Ｊスカイスポーツ
2002,Ｊ２,第４１節第１日,11/02(土),13:00,川崎Ｆ,2-1,鳥栖,等々力,"4,434",スカイパーフェクＴＶ！（録）
2002,Ｊ２,第４１節第１日,11/02(土),14:00,水戸,0-0,山形,笠松,"2,854",スカイパーフェクＴＶ！（録）
2002,Ｊ２,第４１節第１日,11/02(土),14:00,甲府,0-1,湘南,小瀬,"5,029",Ｊスカイスポーツ（録）
2002,Ｊ２,第４１節第１日,11/02(土),14:04,大宮,0-1,大分,大宮,"5,315",スカイパーフェクＴＶ！
2002,Ｊ２,第４１節第１日,11/02(土),14:04,横浜FC,2-6,Ｃ大阪,三ツ沢,"8,611",Ｊスカイスポーツ
2002,Ｊ２,第４１節第１日,11/02(土),14:04,福岡,2-2,新潟,博多球,"4,720",スカイパーフェクＴＶ！
2002,Ｊ２,第４２節第１日,11/09(土),14:00,山形,1-0,福岡,山形県,"2,114",スカイパーフェクＴＶ！（録）
2002,Ｊ２,第４２節第１日,11/09(土),14:04,Ｃ大阪,5-1,水戸,長居,"7,947",スカイパーフェクＴＶ！
2002,Ｊ２,第４２節第１日,11/09(土),14:05,新潟,2-2,大宮,新潟陸,"11,538",スカイパーフェクＴＶ！／新潟放送
2002,Ｊ２,第４２節第１日,11/09(土),14:07,大分,2-1,川崎Ｆ,大分ス,"24,131",ＮＨＫ大分／Ｊスカイスポーツ／スカイパーフェクＴＶ！
2002,Ｊ２,第４２節第１日,11/09(土),15:00,湘南,3-1,横浜FC,平塚,"5,436",Ｊスカイスポーツ（録）
2002,Ｊ２,第４２節第２日,11/10(日),13:00,鳥栖,1-4,甲府,鳥栖,"4,967",スカイパーフェクＴＶ！（録）
2002,Ｊ２,第４３節第１日,11/16(土),13:04,川崎Ｆ,2-1,甲府,等々力,"4,266",スカイパーフェクＴＶ！
2002,Ｊ２,第４３節第１日,11/16(土),14:00,横浜FC,2-2,山形,三ツ沢,"2,306",Ｊスカイスポーツ（録）
2002,Ｊ２,第４３節第１日,11/16(土),14:00,福岡,1-1,鳥栖,博多球,"7,828",福岡放送（録）／スカイパーフェクＴＶ！（録）
2002,Ｊ２,第４３節第１日,11/16(土),14:04,水戸,1-0,大分,笠松,"3,135",スカイパーフェクＴＶ！
2002,Ｊ２,第４３節第１日,11/16(土),15:04,Ｃ大阪,3-0,新潟,長居,"32,067",スカイパーフェクＴＶ！／Ｊスカイスポーツ／テレビ新潟
2002,Ｊ２,第４３節第２日,11/17(日),14:01,大宮,0-0,湘南,大宮,"4,977",スカイパーフェクＴＶ！（録）
2002,Ｊ２,第４４節第１日,11/24(日),13:00,甲府,0-1,横浜FC,小瀬,"8,083",山梨放送／Ｊスカイスポーツ（録）
2002,Ｊ２,第４４節第１日,11/24(日),13:01,湘南,0-0,川崎Ｆ,平塚,"7,771",スカイパーフェクＴＶ！
2002,Ｊ２,第４４節第１日,11/24(日),13:01,鳥栖,2-1,大宮,鳥栖,"8,122",スカイパーフェクＴＶ！（録）
2002,Ｊ２,第４４節第１日,11/24(日),13:03,山形,2-2,Ｃ大阪,山形県,"7,875",山形放送／Ｊスカイスポーツ
2002,Ｊ２,第４４節第１日,11/24(日),13:04,新潟,3-1,水戸,新潟陸,"14,413",ＮＨＫ新潟／スカイパーフェクＴＶ！
2002,Ｊ２,第４４節第１日,11/24(日),13:05,大分,2-1,福岡,大分ス,"25,731",ＮＨＫ大分／スカイパーフェクＴＶ！
