年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,TV放送
2010,Ｊ２,第２１節第２日,08/08(日),18:04,岐阜,1-1,熊本,長良川球,"2,506",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２１節第２日,08/08(日),18:35,徳島,0-1,甲府,鳴門大塚,"4,407",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２１節第２日,08/08(日),19:04,草津,2-1,栃木,正田スタ,"7,946",スカパースカチャン／ｅ２スカチャン（録）／群馬テレビ
2010,Ｊ２,第２１節第２日,08/08(日),19:04,鳥栖,1-1,千葉,ベアスタ,"7,606",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２２節第１日,08/14(土),18:03,栃木,2-0,大分,栃木グ,"3,670",スカパースカチャン／ｅ２スカチャン／とちぎテレビ
2010,Ｊ２,第２２節第１日,08/14(土),19:03,千葉,2-0,熊本,フクアリ,"10,435",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２２節第１日,08/14(土),19:03,岡山,1-2,徳島,カンスタ,"8,157",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２２節第２日,08/15(日),18:03,甲府,2-2,福岡,小瀬,"12,879",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２２節第２日,08/15(日),18:03,北九州,1-4,横浜FC,本城,"5,271",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２２節第２日,08/15(日),18:04,水戸,1-2,岐阜,Ｋｓスタ,"2,637",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２２節第２日,08/15(日),18:04,富山,1-2,草津,富山,"3,767",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２２節第２日,08/15(日),19:04,愛媛,0-3,柏,ニンスタ,"3,681",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２２節第２日,08/15(日),19:33,東京Ｖ,2-1,札幌,国立,"7,405",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２３節第１日,08/21(土),13:03,札幌,0-0,栃木,札幌厚別,"6,817",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２３節第１日,08/21(土),18:03,福岡,5-0,水戸,レベスタ,"8,787",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２３節第１日,08/21(土),19:04,柏,2-2,甲府,柏,"10,609",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２３節第１日,08/21(土),19:04,大分,1-0,草津,大銀ド,"10,223",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２３節第２日,08/22(日),18:03,横浜FC,0-0,愛媛,ニッパ球,"4,211",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２３節第２日,08/22(日),18:05,岐阜,1-0,千葉,長良川球,"3,379",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２３節第２日,08/22(日),18:34,徳島,4-4,北九州,鳴門大塚,"4,122",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２３節第２日,08/22(日),19:03,鳥栖,2-2,富山,ベアスタ,"5,105",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２３節第２日,08/22(日),19:05,熊本,3-2,東京Ｖ,熊本,"7,574",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２４節第１日,08/28(土),18:03,栃木,1-2,熊本,栃木グ,"3,504",スカパースカチャン／ｅ２スカチャン（録）／とちぎテレビ
2010,Ｊ２,第２４節第１日,08/28(土),18:03,北九州,0-2,柏,本城,"4,681",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２４節第１日,08/28(土),19:03,千葉,4-0,岡山,フクアリ,"9,778",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２４節第２日,08/29(日),18:03,甲府,3-3,大分,小瀬,"13,058",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２４節第２日,08/29(日),18:04,水戸,0-0,鳥栖,Ｋｓスタ,"3,946",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２４節第２日,08/29(日),18:04,富山,1-2,福岡,富山,"3,921",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２４節第２日,08/29(日),19:04,草津,1-4,徳島,正田スタ,"3,309",スカパースカチャン／ｅ２スカチャン（録）／群馬テレビ
2010,Ｊ２,第２４節第２日,08/29(日),19:04,東京Ｖ,2-0,岐阜,西が丘,"3,982",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２４節第２日,08/29(日),19:04,愛媛,2-1,札幌,ニンスタ,"4,146",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第１９節第３日,09/01(水),19:05,水戸,2-1,大分,Ｋｓスタ,"2,532",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２５節第１日,09/11(土),16:04,大分,1-2,札幌,鴨池,"4,594",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２５節第１日,09/11(土),19:04,柏,2-1,富山,柏,"7,456",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２５節第２日,09/12(日),16:03,福岡,2-1,千葉,レベスタ,"12,065",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２５節第２日,09/12(日),16:03,鳥栖,1-2,甲府,ベアスタ,"12,301",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２５節第２日,09/12(日),16:03,熊本,0-0,水戸,熊本,"5,607",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２５節第２日,09/12(日),16:04,岐阜,1-0,北九州,長良川球,"2,168",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２５節第２日,09/12(日),19:03,岡山,1-2,愛媛,カンスタ,"6,708",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２５節第２日,09/12(日),19:04,横浜FC,3-2,東京Ｖ,ニッパ球,"4,948",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２５節第２日,09/12(日),19:04,徳島,4-0,栃木,鳴門大塚,"3,186",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２６節第１日,09/18(土),13:04,水戸,3-1,富山,Ｋｓスタ,"1,844",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２６節第１日,09/18(土),16:03,東京Ｖ,0-0,栃木,味スタ,"3,736",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２６節第２日,09/19(日),13:03,札幌,0-1,鳥栖,札幌厚別,"6,888",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２６節第２日,09/19(日),13:03,横浜FC,1-3,福岡,ニッパ球,"4,932",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２６節第２日,09/19(日),16:03,甲府,3-3,熊本,小瀬,"12,750",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２６節第２日,09/19(日),16:03,北九州,2-2,岡山,本城,"4,092",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２６節第２日,09/19(日),18:33,千葉,2-3,柏,フクアリ,"18,031",スカパースカチャン／ｅ２スカチャン／千葉テレビ
2010,Ｊ２,第２６節第２日,09/19(日),19:03,草津,2-1,岐阜,正田スタ,"2,816",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２６節第２日,09/19(日),19:04,愛媛,1-0,徳島,ニンスタ,"7,613",スカパースカチャン／ｅ２スカチャン／テレビ愛媛（録）
2010,Ｊ２,第２７節第１日,09/23(木・祝),13:04,岐阜,2-0,大分,長良川球,"2,006",スカパースカチャン／ｅ２スカチャン／ＮＨＫ岐阜／ＮＨＫ大分
2010,Ｊ２,第２７節第１日,09/23(木・祝),13:04,鳥栖,0-1,福岡,ベアスタ,"11,077",スカパースカチャン／ｅ２スカチャン／ＮＨＫ佐賀
2010,Ｊ２,第２７節第１日,09/23(木・祝),13:23,栃木,1-0,愛媛,栃木グ,"1,913",スカパースカチャン／ｅ２スカチャン（録）／とちぎテレビ
2010,Ｊ２,第２７節第１日,09/23(木・祝),15:02,熊本,0-2,横浜FC,熊本,"12,036",スカパースカチャン／ｅ２スカチャン／テレビ熊本
2010,Ｊ２,第２７節第１日,09/23(木・祝),16:03,北九州,0-1,草津,本城,"2,402",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２７節第１日,09/23(木・祝),16:05,富山,0-3,甲府,富山,"3,319",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２７節第１日,09/23(木・祝),18:04,水戸,1-1,岡山,Ｋｓスタ,"1,456",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２７節第１日,09/23(木・祝),19:04,柏,5-1,札幌,柏,"6,916",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２７節第１日,09/23(木・祝),19:04,徳島,2-3,東京Ｖ,鳴門大塚,"3,542",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２８節第１日,09/26(日),13:03,札幌,0-0,岐阜,札幌厚別,"5,429",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２８節第１日,09/26(日),13:03,横浜FC,4-1,富山,国立,"10,809",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２８節第１日,09/26(日),13:03,岡山,0-4,甲府,カンスタ,"6,245",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２８節第１日,09/26(日),14:04,大分,1-1,水戸,大銀ド,"9,083",スカパースカチャン／ｅ２スカチャン／ＮＨＫ大分
2010,Ｊ２,第２８節第１日,09/26(日),16:03,千葉,2-1,栃木,フクアリ,"9,509",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２８節第１日,09/26(日),16:03,福岡,0-2,柏,レベスタ,"14,657",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２８節第１日,09/26(日),16:04,草津,0-2,鳥栖,正田スタ,"2,746",スカパースカチャン／ｅ２スカチャン（録）／群馬テレビ
2010,Ｊ２,第２８節第１日,09/26(日),17:04,東京Ｖ,4-0,北九州,味スタ,"4,052",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２８節第１日,09/26(日),19:03,愛媛,2-0,熊本,ニンスタ,"3,215",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２９節第１日,10/02(土),14:04,北九州,1-1,大分,本城,"7,470",スカパースカチャン／ｅ２スカチャン／ＮＨＫ北九州／ＮＨＫ大分
2010,Ｊ２,第２９節第１日,10/02(土),17:04,柏,1-1,栃木,柏,"7,525",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２９節第２日,10/03(日),13:03,岡山,2-1,鳥栖,カンスタ,"4,197",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２９節第２日,10/03(日),13:04,水戸,1-1,愛媛,笠松,"4,027",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２９節第２日,10/03(日),13:05,富山,0-1,千葉,富山,"4,632",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２９節第２日,10/03(日),16:03,甲府,0-0,横浜FC,小瀬,"12,814",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２９節第２日,10/03(日),16:03,熊本,2-1,福岡,熊本,"16,098",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第２９節第２日,10/03(日),16:04,草津,1-0,東京Ｖ,正田スタ,"4,701",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第２９節第２日,10/03(日),18:03,岐阜,2-1,徳島,長良川球,"2,326",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第３０節第１日,10/16(土),13:03,札幌,1-1,甲府,札幌厚別,"6,010",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３０節第１日,10/16(土),16:04,東京Ｖ,1-0,岡山,味スタ,"4,464",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３０節第２日,10/17(日),13:03,栃木,2-0,北九州,栃木グ,"3,742",スカパースカチャン／ｅ２スカチャン（録）／とちぎテレビ（録）
2010,Ｊ２,第３０節第２日,10/17(日),13:03,福岡,2-1,草津,レベスタ,"5,558",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第３０節第２日,10/17(日),13:04,大分,1-0,柏,大銀ド,"9,101",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３０節第２日,10/17(日),16:03,千葉,1-0,水戸,フクアリ,"10,277",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３０節第２日,10/17(日),16:04,愛媛,0-0,岐阜,ニンスタ,"3,107",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第３０節第２日,10/17(日),16:05,鳥栖,4-4,横浜FC,佐賀,"6,051",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３０節第２日,10/17(日),19:04,徳島,1-0,熊本,鳴門大塚,"3,322",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３１節第１日,10/23(土),13:03,岡山,2-2,岐阜,津山,"4,025",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３１節第１日,10/23(土),13:04,大分,1-0,徳島,大銀ド,"9,293",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３１節第１日,10/23(土),16:03,横浜FC,1-0,千葉,ニッパ球,"8,855",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３１節第１日,10/23(土),16:04,柏,0-0,熊本,柏,"8,141",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３１節第２日,10/24(日),13:04,富山,0-2,札幌,富山,"8,412",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３１節第２日,10/24(日),13:05,鳥栖,0-1,東京Ｖ,ベアスタ,"3,966",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第３１節第２日,10/24(日),14:04,甲府,1-1,愛媛,小瀬,"10,163",スカパースカチャン／ｅ２スカチャン／テレビ山梨
2010,Ｊ２,第３１節第２日,10/24(日),16:03,福岡,2-0,北九州,レベスタ,"10,287",スカパースカチャン／ｅ２スカチャン／ＮＨＫ福岡（録）／ＮＨＫ北九州（録）
2010,Ｊ２,第３１節第２日,10/24(日),16:04,草津,0-0,水戸,正田スタ,"3,356",スカパースカチャン／ｅ２スカチャン（録）／群馬テレビ
2010,Ｊ２,第３２節第１日,10/30(土),16:04,岐阜,0-1,横浜FC,長良川球,"3,013",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３２節第１日,10/30(土),19:03,北九州,1-2,富山,本城,"2,496",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３２節第２日,10/31(日),13:03,札幌,0-1,草津,札幌厚別,"5,731",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３２節第２日,10/31(日),13:03,栃木,1-2,岡山,栃木グ,"2,937",スカパースカチャン／ｅ２スカチャン（録）／とちぎテレビ（録）
2010,Ｊ２,第３２節第２日,10/31(日),13:03,熊本,2-0,鳥栖,水前寺,"5,398",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第３２節第２日,10/31(日),13:04,水戸,1-4,柏,Ｋｓスタ,"10,181",スカパースカチャン／ｅ２スカチャン／ＮＨＫ水戸＊
2010,Ｊ２,第３２節第２日,10/31(日),16:03,千葉,1-2,甲府,フクアリ,"13,393",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３２節第２日,10/31(日),16:04,東京Ｖ,0-1,大分,味スタ,"4,519",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３２節第２日,10/31(日),16:04,徳島,2-3,福岡,鳴門大塚,"2,117",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第３３節第１日,11/06(土),13:03,福岡,2-3,栃木,レベスタ,"6,007",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３３節第１日,11/06(土),16:04,愛媛,1-0,草津,ニンスタ,"3,704",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３３節第２日,11/07(日),13:04,柏,3-0,岐阜,柏,"9,388",スカパースカチャン／ｅ２スカチャンＨＤ／千葉テレビ（録）
2010,Ｊ２,第３３節第２日,11/07(日),13:04,岡山,1-0,大分,カンスタ,"6,302",スカパースカチャン／ｅ２スカチャン／ＮＨＫ岡山
2010,Ｊ２,第３３節第２日,11/07(日),13:05,富山,2-3,東京Ｖ,富山,"3,794",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第３３節第２日,11/07(日),14:01,甲府,6-0,北九州,小瀬,"11,219",スカパースカチャン／ｅ２スカチャン／山梨放送
2010,Ｊ２,第３３節第２日,11/07(日),16:03,札幌,1-0,千葉,札幌ド,"12,656",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３３節第２日,11/07(日),16:03,横浜FC,1-0,水戸,ニッパ球,"4,557",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第３３節第２日,11/07(日),16:03,鳥栖,1-0,徳島,ベアスタ,"3,658",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３４節第１日,11/14(日),12:34,岐阜,0-1,鳥栖,長良川球,"2,647",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第３４節第１日,11/14(日),13:04,熊本,1-1,富山,熊本,"5,086",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３４節第１日,11/14(日),17:03,栃木,0-2,甲府,栃木グ,"5,625",スカパースカチャン／ｅ２スカチャンＨＤ／とちぎテレビ（録）
2010,Ｊ２,第３４節第１日,11/14(日),17:03,北九州,0-3,愛媛,本城,"2,678",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第３４節第１日,11/14(日),17:04,水戸,1-1,札幌,Ｋｓスタ,"3,056",スカパースカチャン／ｅ２スカチャン／ＮＨＫ水戸＊
2010,Ｊ２,第３４節第１日,11/14(日),17:04,東京Ｖ,1-2,千葉,味スタ,"25,110",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３４節第１日,11/14(日),17:04,徳島,1-0,横浜FC,鳴門大塚,"3,957",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第３４節第１日,11/14(日),19:34,草津,2-1,岡山,正田スタ,"2,232",スカパースカチャン／ｅ２スカチャン（録）／群馬テレビ
2010,Ｊ２,第３４節第１日,11/14(日),19:34,大分,0-0,福岡,大銀ド,"9,410",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３５節第１日,11/20(土),12:04,水戸,0-2,徳島,Ｋｓスタ,"2,286",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３５節第１日,11/20(土),12:04,鳥栖,1-1,柏,ベアスタ,"5,254",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３５節第１日,11/20(土),14:33,福岡,3-2,東京Ｖ,レベスタ,"10,080",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３５節第１日,11/20(土),14:34,甲府,2-4,草津,小瀬,"12,113",スカパースカチャン／ｅ２スカチャン／ＮＨＫ甲府
2010,Ｊ２,第３５節第１日,11/20(土),17:03,横浜FC,1-0,札幌,日産ス,"8,433",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３５節第１日,11/20(土),17:03,熊本,2-1,岡山,熊本,"5,193",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第３５節第１日,11/20(土),17:04,愛媛,2-1,大分,ニンスタ,"4,170",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３５節第１日,11/20(土),19:33,千葉,2-1,北九州,フクアリ,"8,381",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３５節第１日,11/20(土),19:34,富山,0-3,栃木,富山,"2,584",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第３６節第１日,11/23(火・祝),12:03,栃木,0-1,水戸,栃木グ,"3,547",スカパースカチャン／ｅ２スカチャン（録）／とちぎテレビ
2010,Ｊ２,第３６節第１日,11/23(火・祝),12:04,岐阜,0-2,福岡,長良川球,"3,064",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３６節第１日,11/23(火・祝),14:33,北九州,0-1,鳥栖,本城,"5,792",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第３６節第１日,11/23(火・祝),14:34,大分,1-1,熊本,大銀ド,"14,176",スカパースカチャン／ｅ２スカチャン／ＮＨＫ大分／ＮＨＫ熊本
2010,Ｊ２,第３６節第１日,11/23(火・祝),17:03,札幌,1-0,徳島,札幌ド,"9,507",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３６節第１日,11/23(火・祝),17:03,草津,2-0,千葉,正田スタ,"5,351",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３６節第１日,11/23(火・祝),17:03,岡山,1-2,富山,カンスタ,"6,026",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第３６節第１日,11/23(火・祝),19:33,東京Ｖ,1-0,愛媛,味スタ,"2,539",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３６節第１日,11/23(火・祝),19:34,柏,2-0,横浜FC,柏,"8,415",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第３７節第１日,11/27(土),14:04,柏,1-1,岡山,柏,"8,475",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３７節第１日,11/27(土),17:34,福岡,0-0,札幌,レベスタ,"14,713",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３７節第２日,11/28(日),13:04,水戸,2-2,甲府,Ｋｓスタ,"4,172",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３７節第２日,11/28(日),13:04,岐阜,4-2,栃木,長良川球,"3,143",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第３７節第２日,11/28(日),13:04,熊本,3-0,北九州,熊本,"11,048",スカパースカチャン／ｅ２スカチャン／ＮＨＫ熊本／ＮＨＫ北九州
2010,Ｊ２,第３７節第２日,11/28(日),16:33,横浜FC,0-1,草津,ニッパ球,"6,677",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３７節第２日,11/28(日),16:34,徳島,1-0,富山,鳴門大塚,"6,103",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第３７節第２日,11/28(日),16:34,鳥栖,0-0,大分,ベアスタ,"9,792",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３７節第２日,11/28(日),16:35,愛媛,0-1,千葉,ニンスタ,"4,758",スカパースカチャン／ｅ２スカチャンＨＤ
2010,Ｊ２,第３８節第１日,12/04(土),12:33,栃木,2-1,鳥栖,栃木グ,"3,722",スカパースカチャン／ｅ２スカチャン（録）／とちぎテレビ（録）
2010,Ｊ２,第３８節第１日,12/04(土),12:33,千葉,1-1,徳島,フクアリ,"9,934",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３８節第１日,12/04(土),12:33,甲府,0-0,岐阜,小瀬,"13,071",スカパースカチャン／ｅ２スカチャン／ＮＨＫ甲府
2010,Ｊ２,第３８節第１日,12/04(土),12:33,岡山,1-2,福岡,カンスタ,"7,100",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３８節第１日,12/04(土),12:34,札幌,4-0,熊本,札幌ド,"14,299",スカパースカチャン／ｅ２スカチャン
2010,Ｊ２,第３８節第１日,12/04(土),12:34,草津,0-4,柏,正田スタ,"5,800",スカパースカチャン／ｅ２スカチャン／群馬テレビ（録）
2010,Ｊ２,第３８節第１日,12/04(土),12:34,東京Ｖ,3-1,水戸,味スタ,"4,430",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第３８節第１日,12/04(土),12:34,富山,3-3,愛媛,富山,"3,661",スカパースカチャン／ｅ２スカチャン（録）
2010,Ｊ２,第３８節第１日,12/04(土),12:35,大分,2-2,横浜FC,大銀ド,"11,918",スカパースカチャン／ｅ２スカチャン（録）
