年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,TV放送
2001,Ｊ２,第３４節第１日,09/22(土),18:03,大分,2-1,川崎Ｆ,大分ス,"12,088",スカイパーフェクＴＶ！
2001,Ｊ２,第３４節第１日,09/22(土),18:04,水戸,0-1,京都,ひたちな,"1,218",Ｊスカイスポーツ（録）
2001,Ｊ２,第３４節第１日,09/22(土),18:30,大宮,0-3,新潟,大宮,"3,395",スカイパーフェクＴＶ！（録）
2001,Ｊ２,第３４節第１日,09/22(土),19:03,甲府,0-2,山形,小瀬,"3,364",Ｊスカイスポーツ
2001,Ｊ２,第３４節第２日,09/23(日・祝),13:01,仙台,3-2,湘南,仙台,"13,153",東日本放送（録）／Ｊスカイスポーツ（録）
2001,Ｊ２,第３５節第１日,09/28(金),19:03,甲府,1-3,横浜FC,小瀬,"2,276",Ｊスカイスポーツ
2001,Ｊ２,第３５節第２日,09/29(土),18:03,新潟,2-1,大分,新潟ス,"37,075",スカイパーフェクＴＶ！
2001,Ｊ２,第３５節第２日,09/29(土),19:04,京都,0-1,大宮,西京極,"4,384",ＫＢＳ京都／Ｊスカイスポーツ
2001,Ｊ２,第３５節第３日,09/30(日),13:01,鳥栖,2-1,水戸,鳥栖,"3,325",スカイパーフェクＴＶ！（録）
2001,Ｊ２,第３５節第３日,09/30(日),14:00,山形,2-1,湘南,山形県,"4,243",スカイパーフェクＴＶ！（録）
2001,Ｊ２,第３５節第３日,09/30(日),15:03,川崎Ｆ,2-0,仙台,等々力,"8,126",Ｊスカイスポーツ
2001,Ｊ２,第３６節第１日,10/06(土),15:04,仙台,4-2,新潟,仙台,"12,181",ミヤギテレビ／Ｊスカイスポーツ
2001,Ｊ２,第３６節第１日,10/06(土),15:04,横浜FC,0-2,山形,三ツ沢,"3,050",Ｊスカイスポーツ
2001,Ｊ２,第３６節第１日,10/06(土),16:01,大宮,1-0,鳥栖,大宮,"4,186",スカイパーフェクＴＶ！（録）
2001,Ｊ２,第３６節第１日,10/06(土),18:05,大分,0-1,京都,大分陸,"7,412",スカイパーフェクＴＶ！
2001,Ｊ２,第３６節第１日,10/06(土),19:00,水戸,2-0,甲府,笠松,"1,375",Ｊスカイスポーツ（録）
2001,Ｊ２,第３６節第１日,10/06(土),19:03,湘南,2-1,川崎Ｆ,平塚,"3,829",テレビ神奈川／スカイパーフェクＴＶ！（録）
2001,Ｊ２,第３７節第１日,10/13(土),13:03,川崎Ｆ,1-0,大宮,長野,"2,225",Ｊスカイスポーツ
2001,Ｊ２,第３７節第１日,10/13(土),13:03,新潟,2-1,水戸,新潟ス,"27,013",スカイパーフェクＴＶ！（録）／新潟テレビ２１
2001,Ｊ２,第３７節第１日,10/13(土),14:00,湘南,1-3,大分,平塚,"3,283",Ｊスカイスポーツ（録）
2001,Ｊ２,第３７節第１日,10/13(土),14:03,山形,0-2,仙台,山形県,"12,203",スカイパーフェクＴＶ！
2001,Ｊ２,第３７節第１日,10/13(土),15:00,京都,2-3,横浜FC,西京極,"3,965",ＫＢＳ京都（録）／スカイパーフェクＴＶ！（録）
2001,Ｊ２,第３７節第１日,10/13(土),15:01,鳥栖,2-0,甲府,沖縄,"4,310",Ｊスカイスポーツ（録）
2001,Ｊ２,第３８節第１日,10/17(水),19:00,横浜FC,0-1,新潟,三ツ沢,"1,311",Ｊスカイスポーツ（録）
2001,Ｊ２,第３８節第１日,10/17(水),19:00,鳥栖,0-3,山形,佐賀,"2,012",Ｊスカイスポーツ（録）
2001,Ｊ２,第３８節第１日,10/17(水),19:01,水戸,1-3,川崎Ｆ,笠松,822,スカイパーフェクＴＶ！（録）
2001,Ｊ２,第３８節第１日,10/17(水),19:03,大宮,1-2,湘南,大宮,"1,665",Ｊスカイスポーツ
2001,Ｊ２,第３８節第１日,10/17(水),19:03,大分,0-2,仙台,熊本,"2,743",スカイパーフェクＴＶ！
2001,Ｊ２,第３８節第１日,10/17(水),19:04,甲府,0-2,京都,小瀬,"1,508",スカイパーフェクＴＶ！（録）
2001,Ｊ２,第３９節第１日,10/20(土),14:00,川崎Ｆ,2-1,横浜FC,江戸川,"2,163",スカイパーフェクＴＶ！（録）
2001,Ｊ２,第３９節第１日,10/20(土),15:00,新潟,4-1,甲府,新潟ス,"28,710",Ｊスカイスポーツ（録）
2001,Ｊ２,第３９節第１日,10/20(土),15:03,山形,1-0,大分,山形県,"4,322",スカイパーフェクＴＶ！
2001,Ｊ２,第３９節第１日,10/20(土),15:04,京都,2-1,鳥栖,西京極,"3,364",ＫＢＳ京都（録）／Ｊスカイスポーツ
2001,Ｊ２,第３９節第１日,10/20(土),16:00,湘南,1-2,水戸,平塚,"4,012",スカイパーフェクＴＶ！（録）
2001,Ｊ２,第３９節第２日,10/21(日),13:05,仙台,1-1,大宮,仙台,"19,215",ＴＢＣ東北放送／Ｊスカイスポーツ
2001,Ｊ２,第４０節第１日,10/28(日),13:00,横浜FC,0-5,湘南,三ツ沢,"2,583",スカイパーフェクＴＶ！（録）
2001,Ｊ２,第４０節第１日,10/28(日),13:01,鳥栖,0-1,新潟,鳥栖,"3,502",Ｊスカイスポーツ（録）
2001,Ｊ２,第４０節第１日,10/28(日),14:00,水戸,2-3,仙台,笠松,"3,472",スカイパーフェクＴＶ！（録）
2001,Ｊ２,第４０節第１日,10/28(日),14:04,大宮,3-1,大分,大宮,"3,738",スカイパーフェクＴＶ！
2001,Ｊ２,第４０節第１日,10/28(日),15:04,京都,0-0,山形,西京極,"4,888",ＫＢＳ京都（録）／Ｊスカイスポーツ
2001,Ｊ２,第４０節第２日,10/29(月),19:03,甲府,3-0,川崎Ｆ,小瀬,"1,982",Ｊスカイスポーツ
2001,Ｊ２,第４１節第１日,11/02(金),19:00,大分,3-1,水戸,大分陸,"3,041",スカイパーフェクＴＶ！（録）
2001,Ｊ２,第４１節第２日,11/03(土・祝),13:00,川崎Ｆ,2-0,鳥栖,西が丘,"1,310",スカイパーフェクＴＶ！（録）
2001,Ｊ２,第４１節第２日,11/03(土・祝),13:03,山形,2-1,大宮,鶴岡,"5,139",Ｊスカイスポーツ
2001,Ｊ２,第４１節第２日,11/03(土・祝),13:32,仙台,2-1,横浜FC,仙台,"19,049",仙台放送／Ｊスカイスポーツ（録）
2001,Ｊ２,第４１節第２日,11/03(土・祝),13:59,湘南,2-0,甲府,平塚,"2,917",Ｊスカイスポーツ（録）
2001,Ｊ２,第４１節第２日,11/03(土・祝),14:03,新潟,2-3,京都,新潟ス,"42,011",新潟総合テレビ／スカイパーフェクＴＶ！
2001,Ｊ２,第４２節第１日,11/06(火),19:00,水戸,2-2,大宮,笠松,874,スカイパーフェクＴＶ！（録）
2001,Ｊ２,第４２節第１日,11/06(火),19:00,横浜FC,2-4,大分,三ツ沢,"1,441",Ｊスカイスポーツ（録）
2001,Ｊ２,第４２節第１日,11/06(火),19:01,鳥栖,2-1,湘南,鳥栖,"3,402",スカイパーフェクＴＶ！（録）
2001,Ｊ２,第４２節第１日,11/06(火),19:04,山形,2-1,新潟,山形県,"4,635",スカイパーフェクＴＶ！
2001,Ｊ２,第４２節第１日,11/06(火),19:04,甲府,3-0,仙台,小瀬,"2,585",ＮＨＫ仙台／Ｊスカイスポーツ
2001,Ｊ２,第４２節第１日,11/06(火),19:04,京都,3-2,川崎Ｆ,西京極,"4,072",ＫＢＳ京都／Ｊスカイスポーツ（録）
2001,Ｊ２,第４３節第１日,11/10(土),13:00,川崎Ｆ,1-2,新潟,町田,"1,262",Ｊスカイスポーツ（録）
2001,Ｊ２,第４３節第１日,11/10(土),14:00,大宮,2-0,横浜FC,大宮,"3,128",Ｊスカイスポーツ（録）
2001,Ｊ２,第４３節第１日,11/10(土),14:00,大分,3-0,甲府,大分ス,"15,643",ＮＨＫ大分／スカイパーフェクＴＶ！（録）
2001,Ｊ２,第４３節第１日,11/10(土),14:04,湘南,1-2,京都,平塚,"4,095",スカイパーフェクＴＶ！
2001,Ｊ２,第４３節第１日,11/10(土),14:05,水戸,0-1,山形,笠松,"1,825",Ｊスカイスポーツ
2001,Ｊ２,第４３節第２日,11/11(日),13:04,仙台,2-3,鳥栖,仙台,"19,412",ＮＨＫ仙台／スカイパーフェクＴＶ！
2001,Ｊ２,第４４節第１日,11/18(日),13:00,横浜FC,6-0,水戸,三ツ沢,"3,158",Ｊスカイスポーツ（録）
2001,Ｊ２,第４４節第１日,11/18(日),13:00,甲府,0-1,大宮,小瀬,"5,541",スカイパーフェクＴＶ！（録）
2001,Ｊ２,第４４節第１日,11/18(日),13:01,山形,0-1,川崎Ｆ,山形県,"17,396",山形放送／ＢＳ／スカイパーフェクＴＶ！
2001,Ｊ２,第４４節第１日,11/18(日),13:04,新潟,3-2,湘南,新潟ス,"25,852",新潟放送／スカイパーフェクＴＶ！（録）
2001,Ｊ２,第４４節第１日,11/18(日),13:04,京都,0-1,仙台,西京極,"12,700",ＫＢＳ京都（録）／Ｊスカイスポーツ
2001,Ｊ２,第４４節第１日,11/18(日),13:04,鳥栖,1-1,大分,鳥栖,"12,810",Ｊスカイスポーツ
