年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,TV放送
2011,Ｊ２,第３節第３日,08/07(日),19:04,湘南,2-2,大分,平塚,"6,850",スカパー／ｅ２／スカパー光
2011,Ｊ２,第２４節第１日,08/13(土),18:03,横浜FC,2-0,栃木,ニッパ球,"5,012",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２４節第１日,08/13(土),18:04,岐阜,0-2,千葉,長良川,"4,842",スカパー／ｅ２／スカパー光
2011,Ｊ２,第２４節第１日,08/13(土),18:34,Ｆ東京,1-0,草津,味スタ,"20,790",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２４節第１日,08/13(土),19:05,熊本,2-1,大分,熊本,"8,935",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２４節第２日,08/14(日),18:04,富山,1-2,札幌,富山,"3,939",スカパー／ｅ２／スカパー光
2011,Ｊ２,第２４節第２日,08/14(日),18:04,京都,1-0,北九州,西京極,"5,185",スカパー／ｅ２／スカパー光／ＫＢＳ京都
2011,Ｊ２,第２４節第２日,08/14(日),18:05,徳島,1-1,水戸,鳴門大塚,"5,252",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２４節第２日,08/14(日),19:03,鳥栖,1-0,鳥取,ベアスタ,"5,141",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２４節第２日,08/14(日),19:04,愛媛,0-0,湘南,ニンスタ,"3,517",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２４節第２日,08/14(日),19:05,岡山,0-4,東京Ｖ,カンスタ,"10,490",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第３節第４日,08/17(水),19:03,札幌,4-0,千葉,札幌ド,"11,765",スカパー／ｅ２／スカパー光
2011,Ｊ２,第２５節第１日,08/21(日),13:03,札幌,2-1,京都,函館,"6,310",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ２,第２５節第１日,08/21(日),18:03,栃木,2-1,Ｆ東京,栃木グ,"9,953",スカパー／ｅ２／スカパー光／とちぎテレビ／ひかりＴＶ
2011,Ｊ２,第２５節第１日,08/21(日),18:03,東京Ｖ,0-2,鳥栖,味スタ,"4,275",スカパー／ｅ２／スカパー光
2011,Ｊ２,第２５節第１日,08/21(日),18:03,鳥取,0-1,横浜FC,とりスタ,"8,212",スカパー／ｅ２／スカパー光
2011,Ｊ２,第２５節第１日,08/21(日),18:03,北九州,2-2,愛媛,本城,"5,022",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２５節第１日,08/21(日),18:04,水戸,1-2,岐阜,Ｋｓスタ,"2,778",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２５節第１日,08/21(日),19:03,千葉,0-0,富山,フクアリ,"8,445",スカパー／ｅ２／スカパー光
2011,Ｊ２,第２５節第１日,08/21(日),19:04,草津,1-0,湘南,正田スタ,"3,018",スカパー／ｅ２（録）／スカパー光／群馬テレビ
2011,Ｊ２,第２５節第１日,08/21(日),19:04,熊本,0-1,徳島,熊本,"5,345",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２５節第１日,08/21(日),19:05,大分,1-0,岡山,大銀ド,"10,806",スカパー／ｅ２／スカパー光
2011,Ｊ２,第２６節第１日,08/26(金),19:33,岡山,1-0,札幌,カンスタ,"6,759",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ２,第２６節第２日,08/27(土),18:03,東京Ｖ,5-2,熊本,国立,"4,602",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２６節第２日,08/27(土),18:03,横浜FC,2-0,草津,ニッパ球,"4,230",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２６節第２日,08/27(土),18:04,岐阜,2-3,鳥取,長良川,"3,519",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２６節第２日,08/27(土),18:04,京都,2-1,千葉,西京極,"8,765",スカパー／ｅ２／スカパー光／ＫＢＳ京都
2011,Ｊ２,第２６節第２日,08/27(土),19:03,湘南,1-1,北九州,平塚,"6,728",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２６節第３日,08/28(日),18:04,富山,1-0,Ｆ東京,富山,"8,663",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２６節第３日,08/28(日),18:35,徳島,1-2,大分,鳴門大塚,"5,429",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２６節第３日,08/28(日),19:03,鳥栖,2-1,水戸,ベアスタ,"5,816",スカパー／ｅ２／スカパー光
2011,Ｊ２,第２６節第３日,08/28(日),19:04,愛媛,2-2,栃木,ニンスタ,"2,737",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第４節第１日,08/31(水),19:04,草津,2-0,徳島,正田スタ,"1,266",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ２,第４節第２日,09/01(木),19:04,京都,0-0,愛媛,西京極,"2,386",スカパー／ｅ２／スカパー光／ＫＢＳ京都／ひかりＴＶ
2011,Ｊ２,第４節第３日,09/03(土),18:04,水戸,1-2,札幌,Ｋｓスタ,"2,748",スカパー／ｅ２／スカパー光
2011,Ｊ２,第４節第３日,09/03(土),18:04,富山,1-0,大分,富山,"2,087",スカパー／ｅ２／スカパー光
2011,Ｊ２,第４節第３日,09/03(土),18:04,岐阜,1-3,岡山,長良川,"2,408",スカパー／ｅ２／スカパー光
2011,Ｊ２,第４節第３日,09/03(土),18:04,北九州,2-2,横浜FC,本城,"5,012",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第４節第４日,09/04(日),18:03,鳥取,3-6,鳥栖,とりスタ,"2,559",スカパー／ｅ２／スカパー光
2011,Ｊ２,第４節第４日,09/04(日),18:04,Ｆ東京,0-0,栃木,熊谷陸,"6,795",スカパー／ｅ２／スカパー光
2011,Ｊ２,第４節第４日,09/04(日),19:03,千葉,1-1,東京Ｖ,フクアリ,"8,826",スカパー／ｅ２／スカパー光
2011,Ｊ２,第４節第４日,09/04(日),19:04,熊本,1-1,湘南,熊本,"4,238",スカパー／ｅ２／スカパー光
2011,Ｊ２,第２７節第１日,09/10(土),18:03,北九州,1-1,徳島,本城,"4,021",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２７節第１日,09/10(土),18:34,Ｆ東京,6-1,京都,味スタ,"15,517",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２７節第１日,09/10(土),19:03,千葉,3-3,鳥栖,フクアリ,"8,680",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２７節第１日,09/10(土),19:03,鳥取,1-1,岡山,とりスタ,"7,943",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２７節第２日,09/11(日),13:04,札幌,1-0,栃木,札幌厚別,"10,110",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ２,第２７節第２日,09/11(日),18:04,水戸,0-2,大分,Ｋｓスタ,"3,017",スカパー／ｅ２／スカパー光
2011,Ｊ２,第２７節第２日,09/11(日),18:04,横浜FC,0-1,愛媛,西が丘,"2,731",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２７節第２日,09/11(日),18:05,富山,2-3,湘南,富山,"3,103",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２７節第２日,09/11(日),19:04,草津,0-0,東京Ｖ,熊谷陸,"3,382",スカパー／ｅ２／スカパー光
2011,Ｊ２,第２７節第２日,09/11(日),19:04,岐阜,1-1,熊本,長良川,"3,145",スカパー／ｅ２／スカパー光
2011,Ｊ２,第５節第１日,09/14(水),19:03,鳥栖,6-0,岡山,ベアスタ,"3,724",スカパー／ｅ２／スカパー光
2011,Ｊ２,第２８節第１日,09/17(土),18:03,北九州,0-3,札幌,本城,"4,693",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２８節第１日,09/17(土),18:04,愛媛,0-5,Ｆ東京,ニンスタ,"4,269",スカパー／ｅ２（録）／スカパー光／テレビ愛媛（録）
2011,Ｊ２,第２８節第１日,09/17(土),19:03,岡山,0-1,千葉,カンスタ,"6,305",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２８節第１日,09/17(土),19:05,大分,0-0,鳥栖,大銀ド,"9,033",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２８節第２日,09/18(日),18:03,東京Ｖ,7-2,横浜FC,国立,"9,958",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ２,第２８節第２日,09/18(日),18:04,栃木,1-2,富山,栃木グ,"5,425",スカパー／ｅ２（録）／スカパー光／とちぎテレビ
2011,Ｊ２,第２８節第２日,09/18(日),18:04,京都,3-1,草津,西京極,"5,787",スカパー／ｅ２／スカパー光／ＫＢＳ京都
2011,Ｊ２,第２８節第２日,09/18(日),19:03,湘南,3-2,水戸,平塚,"7,547",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２８節第２日,09/18(日),19:03,熊本,2-0,鳥取,熊本,"5,200",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２８節第３日,09/19(月・祝),19:04,徳島,4-1,岐阜,鳴門大塚,"2,332",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ２,第５節第２日,09/21(水),19:03,札幌,4-2,東京Ｖ,札幌ド,"11,368",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ２,第２９節第１日,09/23(金・祝),16:04,草津,1-1,大分,正田スタ,"2,864",スカパー／ｅ２／スカパー光／群馬テレビ
2011,Ｊ２,第２９節第２日,09/24(土),13:03,札幌,0-0,徳島,札幌厚別,"10,215",スカパー／ｅ２／スカパー光
2011,Ｊ２,第２９節第２日,09/24(土),13:03,鳥取,0-1,東京Ｖ,とりスタ,"3,206",スカパー／ｅ２／スカパー光／日本海テレビ
2011,Ｊ２,第２９節第２日,09/24(土),16:04,岐阜,1-1,愛媛,長良川,"2,595",スカパー／ｅ２／スカパー光
2011,Ｊ２,第２９節第３日,09/25(日),13:03,鳥栖,2-0,湘南,ベアスタ,"13,566",スカパー／ｅ２／スカパー光／ＮＨＫ佐賀／ひかりＴＶ
2011,Ｊ２,第２９節第３日,09/25(日),13:04,水戸,1-1,岡山,Ｋｓスタ,"3,022",スカパー／ｅ２／スカパー光
2011,Ｊ２,第２９節第３日,09/25(日),15:04,Ｆ東京,3-0,横浜FC,国立,"21,330",スカパー／ｅ２／スカパー光
2011,Ｊ２,第２９節第３日,09/25(日),16:03,千葉,1-0,北九州,フクアリ,"8,969",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ２,第２９節第３日,09/25(日),16:04,富山,1-1,京都,富山,"3,586",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第２９節第３日,09/25(日),18:03,栃木,0-1,熊本,栃木グ,"4,411",スカパー／ｅ２／スカパー光／とちぎテレビ
2011,Ｊ２,第５節第３日,09/28(水),19:03,栃木,0-1,岐阜,栃木グ,"2,493",スカパー／ｅ２（録）／スカパー光／とちぎテレビ（録）
2011,Ｊ２,第５節第３日,09/28(水),19:03,千葉,0-1,京都,フクアリ,"6,955",スカパー／ｅ２／スカパー光
2011,Ｊ２,第５節第３日,09/28(水),19:03,湘南,2-0,富山,平塚,"4,571",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第５節第３日,09/28(水),19:03,鳥取,1-1,草津,とりスタ,"1,787",スカパー／ｅ２（録）／スカパー光／ひかりＴＶ
2011,Ｊ２,第５節第３日,09/28(水),19:04,Ｆ東京,2-0,北九州,味スタ,"10,229",スカパー／ｅ２／スカパー光
2011,Ｊ２,第５節第３日,09/28(水),19:04,徳島,1-0,熊本,鳴門大塚,"2,424",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第５節第３日,09/28(水),19:04,愛媛,0-0,横浜FC,ニンスタ,"2,168",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第５節第３日,09/28(水),19:05,大分,0-0,水戸,大銀ド,"5,196",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３０節第１日,10/01(土),13:03,北九州,3-2,岐阜,本城,"3,492",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第３０節第１日,10/01(土),13:03,熊本,1-0,草津,熊本,"6,797",スカパー／ｅ２（録）／スカパー光／テレビ熊本
2011,Ｊ２,第３０節第１日,10/01(土),13:05,大分,1-2,富山,大銀ド,"6,013",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第３０節第１日,10/01(土),16:03,湘南,0-1,鳥取,平塚,"5,179",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３０節第１日,10/01(土),16:04,東京Ｖ,0-0,栃木,味スタ,"4,311",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３０節第２日,10/02(日),13:03,岡山,2-4,鳥栖,津山,"4,111",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３０節第２日,10/02(日),13:04,京都,0-2,水戸,西京極,"4,465",スカパー／ｅ２／スカパー光／ＫＢＳ京都（録）
2011,Ｊ２,第３０節第２日,10/02(日),16:03,横浜FC,1-2,札幌,国立,"16,813",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３０節第２日,10/02(日),16:04,徳島,0-2,Ｆ東京,鳴門大塚,"9,118",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３０節第２日,10/02(日),16:04,愛媛,0-1,千葉,ニンスタ,"3,246",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第３１節第１日,10/15(土),13:03,栃木,0-3,湘南,栃木グ,"3,122",スカパー／ｅ２／スカパー光／とちぎテレビ（録）
2011,Ｊ２,第３１節第１日,10/15(土),13:05,岐阜,4-3,横浜FC,長良川,"5,236",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３１節第１日,10/15(土),19:03,鳥取,0-0,大分,とりスタ,"2,837",スカパー／ｅ２／スカパー光／ＮＨＫ鳥取／ひかりＴＶ
2011,Ｊ２,第３１節第２日,10/16(日),13:04,札幌,0-1,鳥栖,札幌厚別,"8,674",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３１節第２日,10/16(日),13:04,水戸,1-1,東京Ｖ,Ｋｓスタ,"3,947",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第３１節第２日,10/16(日),13:04,Ｆ東京,3-0,岡山,味スタ,"17,384",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ２,第３１節第２日,10/16(日),13:04,京都,1-2,徳島,西京極,"5,690",スカパー／ｅ２／スカパー光／ＫＢＳ京都（録）
2011,Ｊ２,第３１節第２日,10/16(日),16:03,千葉,2-3,草津,フクアリ,"8,902",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３１節第２日,10/16(日),16:04,富山,1-2,北九州,富山,"3,296",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３１節第２日,10/16(日),16:04,愛媛,1-1,熊本,ニンスタ,"2,869",スカパー／ｅ２／スカパー光
2011,Ｊ２,第６節第１日,10/19(水),19:03,東京Ｖ,1-0,徳島,国立,"3,305",スカパー／ｅ２（録）／スカパー光／ひかりＴＶ
2011,Ｊ２,第６節第１日,10/19(水),19:03,北九州,0-0,湘南,本城,"3,011",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第６節第１日,10/19(水),19:04,草津,4-2,岐阜,正田スタ,"1,348",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第６節第１日,10/19(水),19:04,富山,0-3,鳥栖,富山,"2,014",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第６節第１日,10/19(水),19:04,京都,4-0,札幌,西京極,"3,601",スカパー／ｅ２／スカパー光／ＫＢＳ京都
2011,Ｊ２,第６節第１日,10/19(水),19:04,熊本,0-1,栃木,熊本,"3,189",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ２,第６節第１日,10/19(水),19:05,大分,2-1,愛媛,大銀ド,"4,859",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第６節第１日,10/19(水),19:33,横浜FC,0-1,Ｆ東京,ニッパ球,"6,230",スカパー／ｅ２／スカパー光
2011,Ｊ２,第６節第１日,10/19(水),19:34,水戸,1-0,千葉,Ｋｓスタ,"2,155",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第６節第１日,10/19(水),19:34,岡山,2-1,鳥取,カンスタ,"5,170",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３２節第１日,10/22(土),14:03,湘南,7-1,岐阜,平塚,"4,881",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３２節第１日,10/22(土),17:03,鳥取,1-0,札幌,とりスタ,"3,108",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３２節第１日,10/22(土),17:06,東京Ｖ,1-2,富山,味スタ,"3,455",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３２節第２日,10/23(日),13:03,岡山,1-1,愛媛,カンスタ,"7,283",スカパー／ｅ２／スカパー光／ＮＨＫ岡山
2011,Ｊ２,第３２節第２日,10/23(日),14:05,大分,1-3,京都,大銀ド,"8,522",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３２節第２日,10/23(日),17:03,栃木,0-0,千葉,栃木グ,"5,998",スカパー／ｅ２／スカパー光／とちぎテレビ／ひかりＴＶ
2011,Ｊ２,第３２節第２日,10/23(日),17:04,徳島,4-1,横浜FC,鳴門大塚,"7,358",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３２節第２日,10/23(日),17:04,鳥栖,0-0,Ｆ東京,ベアスタ,"15,489",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ２,第３２節第２日,10/23(日),17:04,熊本,2-1,水戸,熊本,"9,461",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３２節第２日,10/23(日),17:05,草津,2-2,北九州,正田スタ,"4,076",スカパー／ｅ２／スカパー光／群馬テレビ（録）
2011,Ｊ２,第７節第１日,10/26(水),19:03,栃木,2-4,東京Ｖ,栃木グ,"3,839",スカパー／ｅ２／スカパー光／とちぎテレビ（録）
2011,Ｊ２,第７節第１日,10/26(水),19:03,湘南,0-1,京都,平塚,"6,104",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第７節第１日,10/26(水),19:03,鳥取,0-1,熊本,とりスタ,"1,994",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第７節第１日,10/26(水),19:03,鳥栖,1-0,千葉,ベアスタ,"6,924",スカパー／ｅ２／スカパー光
2011,Ｊ２,第７節第１日,10/26(水),19:04,草津,1-1,横浜FC,正田スタ,"2,064",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第７節第１日,10/26(水),19:04,Ｆ東京,1-2,大分,国立,"10,660",スカパー／ｅ２／スカパー光
2011,Ｊ２,第７節第１日,10/26(水),19:04,岐阜,1-3,北九州,長良川,"2,150",スカパー／ｅ２（録）／スカパー光
2011,Ｊ２,第７節第１日,10/26(水),19:04,徳島,0-2,札幌,鳴門大塚,"3,571",スカパー／ｅ２／スカパー光
2011,Ｊ２,第７節第１日,10/26(水),19:04,愛媛,0-1,水戸,ニンスタ,"1,563",スカパー／ｅ２（録）／スカパー光／ひかりＴＶ
2011,Ｊ２,第７節第１日,10/26(水),19:33,岡山,1-1,富山,カンスタ,"4,323",スカパー／ｅ２（録）／スカパー光／ひかりＴＶ
2011,Ｊ２,第３３節第１日,10/29(土),17:04,京都,1-0,湘南,西京極,"7,090",スカパー／ｅ２／スカパー光／ＫＢＳ京都（録）
2011,Ｊ２,第３３節第１日,10/29(土),17:04,北九州,2-1,栃木,本城,"2,303",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３３節第２日,10/30(日),13:04,水戸,2-2,草津,Ｋｓスタ,"4,050",スカパー／ｅ２／スカパー光／ＮＨＫ水戸
2011,Ｊ２,第３３節第２日,10/30(日),13:04,Ｆ東京,1-1,東京Ｖ,味スタ,"35,911",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ２,第３３節第２日,10/30(日),13:05,札幌,3-0,熊本,札幌厚別,"9,337",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３３節第２日,10/30(日),16:03,千葉,0-1,徳島,フクアリ,"10,015",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ２,第３３節第２日,10/30(日),16:03,横浜FC,0-1,岡山,ニッパ球,"4,270",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３３節第２日,10/30(日),16:04,富山,4-2,鳥取,富山,"2,460",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３３節第２日,10/30(日),19:04,岐阜,4-4,鳥栖,長良川,"2,824",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３３節第２日,10/30(日),19:04,愛媛,1-1,大分,ニンスタ,"2,316",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３４節第１日,11/06(日),13:03,鳥取,0-5,栃木,とりスタ,"2,111",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３４節第１日,11/06(日),13:03,鳥栖,2-0,横浜FC,ベアスタ,"11,372",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ２,第３４節第１日,11/06(日),13:03,熊本,1-2,京都,水前寺,"2,847",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３４節第１日,11/06(日),13:04,水戸,1-0,北九州,Ｋｓスタ,"2,511",スカパー／ｅ２／スカパー光（録）
2011,Ｊ２,第３４節第１日,11/06(日),13:04,岡山,1-2,岐阜,カンスタ,"6,431",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３４節第１日,11/06(日),13:05,草津,0-0,富山,正田スタ,"2,200",スカパー／ｅ２／スカパー光（録）
2011,Ｊ２,第３４節第１日,11/06(日),16:03,東京Ｖ,2-1,札幌,味スタ,"5,425",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３４節第１日,11/06(日),16:03,湘南,1-2,Ｆ東京,平塚,"9,292",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ２,第３４節第１日,11/06(日),16:05,大分,1-1,千葉,大銀ド,"9,589",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３４節第１日,11/06(日),18:04,徳島,2-2,愛媛,鳴門大塚,"8,421",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３５節第１日,11/12(土),13:03,札幌,2-0,大分,札幌厚別,"8,766",スカパー／ｅ２／スカパー光／テレビ北海道
2011,Ｊ２,第３５節第１日,11/12(土),13:04,栃木,0-1,徳島,栃木グ,"4,404",スカパー／ｅ２／スカパー光／とちぎテレビ（録）／ひかりＴＶ
2011,Ｊ２,第３５節第１日,11/12(土),13:04,愛媛,2-2,鳥栖,ニンスタ,"2,928",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３５節第１日,11/12(土),14:04,北九州,2-0,熊本,本城,"5,307",スカパー／ｅ２（録）／スカパー光／ＮＨＫ北九州／ＮＨＫ熊本
2011,Ｊ２,第３５節第１日,11/12(土),16:03,千葉,1-0,鳥取,フクアリ,"8,038",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３５節第１日,11/12(土),16:04,Ｆ東京,2-0,水戸,味スタ,"22,896",スカパー／ｅ２／スカパー光／ＴＯＫＹＯ　ＭＸ（録）／ひかりＴＶ
2011,Ｊ２,第３５節第１日,11/12(土),16:04,京都,1-0,東京Ｖ,西京極,"12,287",スカパー／ｅ２／スカパー光／ＫＢＳ京都（録）
2011,Ｊ２,第３５節第２日,11/13(日),13:04,岐阜,0-1,草津,長良川,"4,149",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３５節第２日,11/13(日),16:03,横浜FC,3-2,湘南,ニッパ球,"7,382",スカパー／ｅ２／スカパー光／テレビ神奈川
2011,Ｊ２,第３５節第２日,11/13(日),16:04,富山,0-2,岡山,富山,"2,889",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３６節第１日,11/19(土),14:04,富山,2-1,愛媛,富山,"2,087",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３６節第１日,11/19(土),17:03,鳥取,1-5,Ｆ東京,とりスタ,"5,746",スカパー／ｅ２／スカパー光／ＮＨＫ鳥取／ひかりＴＶ
2011,Ｊ２,第３６節第１日,11/19(土),17:04,湘南,1-2,徳島,平塚,"3,680",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３６節第２日,11/20(日),13:03,鳥栖,2-3,北九州,ベアスタ,"12,884",スカパー／ｅ２／スカパー光／ＮＨＫ佐賀／ＮＨＫ北九州／ひかりＴＶ
2011,Ｊ２,第３６節第２日,11/20(日),13:04,水戸,0-1,栃木,Ｋｓスタ,"4,759",スカパー／ｅ２（録）／スカパー光／ＮＨＫ水戸
2011,Ｊ２,第３６節第２日,11/20(日),13:04,草津,2-1,札幌,正田スタ,"5,565",スカパー／ｅ２／スカパー光／群馬テレビ（録）
2011,Ｊ２,第３６節第２日,11/20(日),13:05,岡山,2-1,京都,カンスタ,"7,150",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３６節第２日,11/20(日),16:03,東京Ｖ,1-0,千葉,味スタ,"11,641",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３６節第２日,11/20(日),16:04,熊本,0-1,横浜FC,熊本,"7,752",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３６節第２日,11/20(日),16:06,大分,2-1,岐阜,大銀ド,"8,490",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３７節第１日,11/26(土),14:03,湘南,0-2,札幌,平塚,"7,828",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３７節第１日,11/26(土),17:33,栃木,2-1,大分,栃木グ,"4,614",スカパー／ｅ２／スカパー光／とちぎテレビ
2011,Ｊ２,第３７節第１日,11/26(土),17:34,Ｆ東京,1-0,千葉,味スタ,"24,241",スカパー／ｅ２／スカパー光／ＴＯＫＹＯ　ＭＸ（録）／ひかりＴＶ
2011,Ｊ２,第３７節第２日,11/27(日),13:04,徳島,0-3,鳥栖,鳴門大塚,"11,916",スカパー／ｅ２／スカパー光／ＮＨＫ徳島／ＮＨＫ佐賀／ひかりＴＶ
2011,Ｊ２,第３７節第２日,11/27(日),13:04,愛媛,1-2,草津,ニンスタ,"3,963",スカパー／ｅ２／スカパー光／ＮＨＫ松山
2011,Ｊ２,第３７節第２日,11/27(日),13:04,熊本,1-0,岡山,熊本,"7,981",スカパー／ｅ２／スカパー光／ＮＨＫ熊本／ＮＨＫ岡山
2011,Ｊ２,第３７節第２日,11/27(日),16:33,横浜FC,1-2,京都,ニッパ球,"5,350",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３７節第２日,11/27(日),16:33,北九州,1-2,東京Ｖ,本城,"7,080",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３７節第２日,11/27(日),16:34,水戸,3-1,鳥取,Ｋｓスタ,"5,227",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３７節第２日,11/27(日),16:34,岐阜,1-1,富山,長良川,"5,518",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３８節第１日,12/03(土),12:32,札幌,2-1,Ｆ東京,札幌ド,"39,243",スカパー／ｅ２／スカパー光／札幌テレビ／ひかりＴＶ
2011,Ｊ２,第３８節第１日,12/03(土),12:33,鳥取,2-4,愛媛,とりスタ,"2,504",スカパー／ｅ２／スカパー光／ＮＨＫ鳥取
2011,Ｊ２,第３８節第１日,12/03(土),12:33,岡山,1-0,徳島,カンスタ,"8,833",スカパー／ｅ２／スカパー光
2011,Ｊ２,第３８節第１日,12/03(土),12:33,鳥栖,2-2,熊本,ベアスタ,"22,532",スカパー／ｅ２／スカパー光／ＮＨＫ佐賀／ひかりＴＶ
2011,Ｊ２,第３８節第１日,12/03(土),12:34,草津,4-0,栃木,正田スタ,"3,246",スカパー／ｅ２（録）／スカパー光／群馬テレビ
2011,Ｊ２,第３８節第１日,12/03(土),12:34,千葉,2-1,水戸,フクアリ,"7,463",スカパー／ｅ２／スカパー光
