年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,TV放送
2009,Ｊ２,第１節第１日,03/07(土),13:03,福岡,0-0,富山,レベスタ,"9,102",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１節第１日,03/07(土),14:04,徳島,0-0,東京Ｖ,鳴門大塚,"9,334",スカパースカチャン／ｅ２スカチャン／ＮＨＫ徳島
2009,Ｊ２,第１節第２日,03/08(日),13:03,栃木,0-1,岐阜,栃木グ,"5,523",スカパースカチャン／ｅ２スカチャン／とちぎテレビ（録）
2009,Ｊ２,第１節第２日,03/08(日),13:06,熊本,1-2,草津,熊本,"7,013",スカパースカチャン／ｅ２スカチャン／ＮＨＫ熊本
2009,Ｊ２,第１節第２日,03/08(日),13:09,岡山,0-0,甲府,岡山,"10,525",スカパースカチャン／ｅ２スカチャン／ＮＨＫ岡山／ＮＨＫ甲府
2009,Ｊ２,第１節第２日,03/08(日),13:30,愛媛,3-1,水戸,ニンスタ,"4,018",スカパースカチャン／ｅ２スカチャン／ＮＨＫ松山
2009,Ｊ２,第１節第２日,03/08(日),14:03,札幌,0-1,仙台,札幌ド,"21,908",スカパースカチャン／ｅ２スカチャン／ＮＨＫ札幌／ＮＨＫ仙台
2009,Ｊ２,第１節第２日,03/08(日),16:03,湘南,2-1,横浜FC,平塚,"8,221",スカパースカチャン／ｅ２スカチャン／ｔｖｋ（録）
2009,Ｊ２,第１節第２日,03/08(日),16:05,Ｃ大阪,4-1,鳥栖,長居,"8,234",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第２節第１日,03/14(土),13:04,水戸,1-0,徳島,笠松,"2,057",スカパースカチャン／ｅ２スカチャン／ＮＨＫ水戸＊
2009,Ｊ２,第２節第１日,03/14(土),14:03,横浜FC,1-2,熊本,ニッパ球,"5,431",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第２節第２日,03/15(日),13:03,栃木,0-1,湘南,栃木グ,"5,093",スカパースカチャン／ｅ２スカチャン／とちぎテレビ（録）
2009,Ｊ２,第２節第２日,03/15(日),13:04,富山,1-2,愛媛,富山,"5,214",スカパースカチャン／ｅ２スカチャン／ＮＨＫ富山
2009,Ｊ２,第２節第２日,03/15(日),13:04,岐阜,0-1,甲府,長良川,"6,803",スカパースカチャン／ｅ２スカチャン／ＮＨＫ岐阜
2009,Ｊ２,第２節第２日,03/15(日),13:04,鳥栖,1-2,札幌,ベアスタ,"6,572",スカパースカチャン／ｅ２スカチャン／ＮＨＫ佐賀
2009,Ｊ２,第２節第２日,03/15(日),16:03,東京Ｖ,1-2,Ｃ大阪,味スタ,"9,378",スカパースカチャン／ｅ２スカチャン／日本テレビ（録）
2009,Ｊ２,第２節第２日,03/15(日),16:03,岡山,0-0,仙台,岡山,"6,455",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第２節第２日,03/15(日),16:04,草津,3-2,福岡,正田スタ,"4,782",スカパースカチャン／ｅ２スカチャン／群馬テレビ（録）
2009,Ｊ２,第３節第１日,03/21(土),13:04,徳島,3-0,熊本,鳴門大塚,"3,181",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第３節第１日,03/21(土),13:05,仙台,1-0,鳥栖,宮城ス,"16,372",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第３節第１日,03/21(土),16:03,湘南,2-1,岡山,平塚,"4,948",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第３節第１日,03/21(土),16:04,愛媛,3-0,岐阜,ニンスタ,"3,048",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第３節第２日,03/22(日),13:03,福岡,1-2,水戸,レベスタ,"6,111",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第３節第２日,03/22(日),13:04,Ｃ大阪,1-0,栃木,長居,"5,815",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第３節第２日,03/22(日),14:03,甲府,2-1,札幌,小瀬,"11,252",スカパースカチャン／ｅ２スカチャン／ＮＨＫ甲府
2009,Ｊ２,第３節第２日,03/22(日),16:03,東京Ｖ,1-0,富山,味スタ,"3,826",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第３節第２日,03/22(日),16:05,草津,3-2,横浜FC,正田スタ,"7,297",スカパースカチャン／ｅ２スカチャン／群馬テレビ（録）
2009,Ｊ２,第４節第１日,03/25(水),19:03,栃木,0-2,福岡,国立,"2,020",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第４節第１日,03/25(水),19:03,横浜FC,0-0,富山,ニッパ球,"1,967",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４節第１日,03/25(水),19:03,岐阜,1-0,草津,長良川,"2,332",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第４節第１日,03/25(水),19:03,熊本,1-1,愛媛,熊本,"3,531",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第４節第１日,03/25(水),19:04,札幌,0-1,湘南,札幌ド,"10,786",スカパースカチャン／ｅ２スカチャンＨＤ
2009,Ｊ２,第４節第１日,03/25(水),19:04,水戸,2-0,東京Ｖ,笠松,"1,206",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第４節第１日,03/25(水),19:04,Ｃ大阪,2-1,徳島,長居,"4,837",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第４節第１日,03/25(水),19:04,鳥栖,0-0,岡山,ベアスタ,"4,239",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４節第１日,03/25(水),19:06,仙台,0-1,甲府,宮城ス,"7,154",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第５節第１日,03/29(日),12:04,岡山,1-1,札幌,岡山,"5,435",スカパースカチャン／ｅ２スカチャン／岡山放送
2009,Ｊ２,第５節第１日,03/29(日),13:04,水戸,1-0,熊本,笠松,"2,037",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第５節第１日,03/29(日),13:04,福岡,1-0,横浜FC,レベスタ,"10,229",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第５節第１日,03/29(日),14:03,甲府,0-1,鳥栖,小瀬,"10,108",スカパースカチャン／ｅ２スカチャン（録）／山梨放送
2009,Ｊ２,第５節第１日,03/29(日),14:04,徳島,3-1,岐阜,鳴門大塚,"2,959",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第５節第１日,03/29(日),14:04,愛媛,0-1,Ｃ大阪,ニンスタ,"4,540",スカパースカチャン／ｅ２スカチャン（録）／あいテレビ
2009,Ｊ２,第５節第１日,03/29(日),16:03,東京Ｖ,1-0,栃木,国立,"4,404",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第５節第１日,03/29(日),16:03,湘南,1-0,仙台,平塚,"6,528",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第５節第１日,03/29(日),16:04,富山,1-0,草津,富山,"3,379",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第６節第１日,04/04(土),13:03,草津,2-2,水戸,正田スタ,"6,144",スカパースカチャン／ｅ２スカチャン／群馬テレビ（録）
2009,Ｊ２,第６節第１日,04/04(土),16:04,鳥栖,4-3,湘南,ベアスタ,"3,975",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第６節第２日,04/05(日),13:03,栃木,1-0,岡山,栃木グ,"4,584",スカパースカチャン／ｅ２スカチャン／とちぎテレビ（録）
2009,Ｊ２,第６節第２日,04/05(日),13:03,横浜FC,0-0,愛媛,ニッパ球,"3,244",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第６節第２日,04/05(日),13:03,熊本,4-0,札幌,熊本,"4,653",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第６節第２日,04/05(日),13:04,富山,0-1,徳島,富山,"2,741",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第６節第２日,04/05(日),16:03,東京Ｖ,1-3,仙台,味スタ,"7,166",スカパースカチャン／ｅ２スカチャン／日本テレビ（録）
2009,Ｊ２,第６節第２日,04/05(日),16:03,岐阜,0-2,福岡,長良川,"2,626",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第６節第２日,04/05(日),16:04,Ｃ大阪,0-0,甲府,長居,"7,174",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第７節第１日,04/10(金),19:04,徳島,1-1,鳥栖,鳴門大塚,"2,677",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第７節第２日,04/11(土),13:04,水戸,3-3,岐阜,笠松,"2,302",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第７節第２日,04/11(土),13:04,愛媛,0-0,栃木,ニンスタ,"2,521",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第７節第２日,04/11(土),16:03,湘南,2-0,東京Ｖ,平塚,"7,105",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第７節第２日,04/11(土),16:03,甲府,1-0,草津,小瀬,"9,541",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第７節第３日,04/12(日),13:03,福岡,1-1,熊本,レベスタ,"11,603",スカパースカチャン／ｅ２スカチャン／ＮＨＫ福岡／ＮＨＫ熊本
2009,Ｊ２,第７節第３日,04/12(日),13:04,仙台,1-2,Ｃ大阪,宮城ス,"12,425",スカパースカチャン／ｅ２スカチャン／仙台放送
2009,Ｊ２,第７節第３日,04/12(日),16:03,札幌,1-1,富山,札幌ド,"10,579",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第７節第３日,04/12(日),19:03,岡山,1-1,横浜FC,岡山,"13,228",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第８節第１日,04/15(水),19:03,栃木,0-0,徳島,西が丘,"1,896",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第８節第１日,04/15(水),19:03,東京Ｖ,2-0,鳥栖,味スタ,"3,043",スカパースカチャン／ｅ２スカチャンＨＤ
2009,Ｊ２,第８節第１日,04/15(水),19:03,横浜FC,1-3,甲府,ニッパ球,"3,572",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第８節第１日,04/15(水),19:03,岐阜,0-2,仙台,長良川,"1,870",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第８節第１日,04/15(水),19:03,福岡,1-0,愛媛,レベスタ,"4,315",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第８節第１日,04/15(水),19:03,熊本,0-2,湘南,熊本,"3,382",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第８節第１日,04/15(水),19:04,富山,1-2,水戸,富山,"1,862",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第８節第１日,04/15(水),19:04,Ｃ大阪,4-1,岡山,長居,"5,194",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第８節第１日,04/15(水),19:33,草津,1-2,札幌,正田スタ,"2,338",スカパースカチャン／ｅ２スカチャン／群馬テレビ
2009,Ｊ２,第９節第１日,04/18(土),13:04,仙台,1-0,栃木,宮城ス,"9,678",スカパースカチャン／ｅ２スカチャン／ＮＨＫ仙台
2009,Ｊ２,第９節第１日,04/18(土),13:04,愛媛,1-3,草津,ニンスタ,"5,653",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第９節第２日,04/19(日),13:03,札幌,4-1,Ｃ大阪,札幌ド,"11,035",スカパースカチャン／ｅ２スカチャン／北海道文化放送
2009,Ｊ２,第９節第２日,04/19(日),13:03,鳥栖,0-1,熊本,ベアスタ,"6,527",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第９節第２日,04/19(日),13:04,水戸,0-1,横浜FC,笠松,"3,241",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第９節第２日,04/19(日),14:03,甲府,2-1,東京Ｖ,小瀬,"11,379",スカパースカチャン／ｅ２スカチャン／山梨放送
2009,Ｊ２,第９節第２日,04/19(日),15:04,徳島,2-1,福岡,鳴門大塚,"3,731",スカパースカチャン／ｅ２スカチャン（録）／ＮＨＫ徳島
2009,Ｊ２,第９節第２日,04/19(日),16:03,湘南,2-2,岐阜,平塚,"5,038",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第９節第２日,04/19(日),16:03,岡山,1-2,富山,岡山,"5,227",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１０節第１日,04/25(土),13:03,岐阜,0-1,鳥栖,長良川,"1,492",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１０節第１日,04/25(土),14:02,愛媛,0-2,徳島,ニンスタ,"4,072",スカパースカチャン／ｅ２スカチャン／ＮＨＫ松山／ＮＨＫ徳島
2009,Ｊ２,第１０節第１日,04/25(土),16:04,草津,0-2,東京Ｖ,正田スタ,"2,012",スカパースカチャン／ｅ２スカチャン／群馬テレビ（録）
2009,Ｊ２,第１０節第２日,04/26(日),13:03,栃木,3-3,甲府,栃木グ,"4,875",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１０節第２日,04/26(日),13:04,水戸,4-3,岡山,ひたちな,"1,378",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１０節第２日,04/26(日),13:04,富山,0-0,Ｃ大阪,富山,"2,595",スカパースカチャン／ｅ２スカチャン／富山テレビ
2009,Ｊ２,第１０節第２日,04/26(日),16:03,横浜FC,0-1,札幌,ニッパ球,"5,489",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１０節第２日,04/26(日),16:03,福岡,0-3,湘南,レベスタ,"8,599",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１０節第２日,04/26(日),16:03,熊本,0-3,仙台,熊本,"5,223",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１１節第１日,04/29(水・祝),13:04,仙台,2-1,水戸,宮城ス,"11,261",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１１節第１日,04/29(水・祝),13:04,富山,3-0,岐阜,富山,"3,184",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１１節第１日,04/29(水・祝),13:04,Ｃ大阪,2-0,横浜FC,長居,"10,125",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１１節第１日,04/29(水・祝),14:04,甲府,1-0,湘南,小瀬,"11,546",スカパースカチャン／ｅ２スカチャン（録）／テレビ山梨
2009,Ｊ２,第１１節第１日,04/29(水・祝),16:03,札幌,3-2,愛媛,札幌ド,"11,242",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１１節第１日,04/29(水・祝),16:03,東京Ｖ,2-4,熊本,味スタ,"4,540",スカパースカチャン／ｅ２スカチャン／日本テレビ（録）
2009,Ｊ２,第１１節第１日,04/29(水・祝),17:04,徳島,1-3,草津,鳴門大塚,"3,457",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第１１節第１日,04/29(水・祝),19:03,鳥栖,2-2,栃木,ベアスタ,"4,250",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１１節第１日,04/29(水・祝),19:04,岡山,1-0,福岡,岡山,"5,708",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１２節第１日,05/02(土),13:03,栃木,0-4,富山,栃木グ,"5,900",スカパースカチャン／ｅ２スカチャン／とちぎテレビ（録）
2009,Ｊ２,第１２節第１日,05/02(土),13:03,熊本,1-1,岡山,熊本,"4,776",スカパースカチャン／ｅ２スカチャン／テレビ熊本
2009,Ｊ２,第１２節第１日,05/02(土),13:04,水戸,2-0,鳥栖,笠松,"2,405",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第１２節第１日,05/02(土),13:04,湘南,1-0,Ｃ大阪,平塚,"10,376",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１２節第１日,05/02(土),14:04,岐阜,0-0,東京Ｖ,長良川,"4,860",スカパースカチャン／ｅ２スカチャン（録）／ＮＨＫ岐阜
2009,Ｊ２,第１２節第１日,05/02(土),16:03,横浜FC,1-2,徳島,ニッパ球,"4,243",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１２節第１日,05/02(土),19:03,福岡,0-0,札幌,レベスタ,"8,552",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１２節第１日,05/02(土),19:04,草津,0-3,仙台,正田スタ,"7,406",スカパースカチャン／ｅ２スカチャン／群馬テレビ
2009,Ｊ２,第１２節第１日,05/02(土),19:04,愛媛,2-0,甲府,ニンスタ,"3,497",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第１３節第１日,05/05(火・祝),13:03,東京Ｖ,2-1,横浜FC,味スタ,"8,160",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第１３節第１日,05/05(火・祝),13:03,岡山,1-0,徳島,岡山,"7,828",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１３節第１日,05/05(火・祝),13:04,富山,1-0,熊本,富山,"5,113",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１３節第１日,05/05(火・祝),15:04,仙台,3-1,福岡,宮城ス,"13,596",スカパースカチャン／ｅ２スカチャン／東日本放送
2009,Ｊ２,第１３節第１日,05/05(火・祝),16:03,札幌,3-2,栃木,札幌ド,"15,696",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１３節第１日,05/05(火・祝),16:03,鳥栖,4-2,草津,ベアスタ,"5,106",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第１３節第１日,05/05(火・祝),17:03,湘南,1-0,愛媛,平塚,"5,148",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１３節第１日,05/05(火・祝),18:03,甲府,1-1,水戸,小瀬,"8,249",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１３節第１日,05/05(火・祝),19:04,Ｃ大阪,1-0,岐阜,長居,"7,103",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１４節第１日,05/09(土),13:04,水戸,1-5,湘南,笠松,"2,329",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１４節第１日,05/09(土),14:03,愛媛,0-1,東京Ｖ,ニンスタ,"3,373",スカパースカチャン／ｅ２スカチャン／ＮＨＫ松山
2009,Ｊ２,第１４節第１日,05/09(土),16:04,草津,2-4,Ｃ大阪,正田スタ,"4,028",スカパースカチャン／ｅ２スカチャン／群馬テレビ（録）
2009,Ｊ２,第１４節第１日,05/09(土),17:03,岐阜,4-0,岡山,長良川,"2,622",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１４節第２日,05/10(日),13:03,福岡,0-0,鳥栖,レベスタ,"16,531",スカパースカチャン／ｅ２スカチャン／ＮＨＫ福岡
2009,Ｊ２,第１４節第２日,05/10(日),13:04,富山,0-3,仙台,富山,"5,056",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１４節第２日,05/10(日),13:04,熊本,0-1,甲府,熊本,"19,321",スカパースカチャン／ｅ２スカチャン／ＮＨＫ熊本
2009,Ｊ２,第１４節第２日,05/10(日),16:03,横浜FC,1-2,栃木,ニッパ球,"3,829",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１４節第２日,05/10(日),16:04,徳島,3-3,札幌,鳴門大塚,"3,319",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１５節第１日,05/16(土),13:34,仙台,2-2,徳島,宮城ス,"10,242",スカパースカチャン／ｅ２スカチャン／ミヤギテレビ
2009,Ｊ２,第１５節第１日,05/16(土),14:04,札幌,3-0,岐阜,札幌ド,"10,371",スカパースカチャン／ｅ２スカチャン／北海道テレビ
2009,Ｊ２,第１５節第２日,05/17(日),13:03,栃木,1-1,熊本,栃木グ,"2,349",スカパースカチャン／ｅ２スカチャン／とちぎテレビ（録）
2009,Ｊ２,第１５節第２日,05/17(日),13:03,岡山,1-3,愛媛,岡山,"3,233",スカパースカチャン／ｅ２スカチャン／山陽放送
2009,Ｊ２,第１５節第２日,05/17(日),13:03,鳥栖,1-0,横浜FC,ベアスタ,"4,531",スカパースカチャン／ｅ２スカチャン／ＮＨＫ佐賀
2009,Ｊ２,第１５節第２日,05/17(日),14:03,甲府,1-2,富山,小瀬,"8,008",スカパースカチャン／ｅ２スカチャン／ＮＨＫ甲府／ＮＨＫ富山
2009,Ｊ２,第１５節第２日,05/17(日),16:03,東京Ｖ,0-0,福岡,味スタ,"4,183",スカパースカチャン／ｅ２スカチャン／日本テレビ（録）
2009,Ｊ２,第１５節第２日,05/17(日),16:03,湘南,1-1,草津,平塚,"5,350",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１５節第２日,05/17(日),16:04,Ｃ大阪,5-3,水戸,長居,"5,116",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１６節第１日,05/20(水),19:03,東京Ｖ,3-0,岡山,味スタ,"2,814",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１６節第１日,05/20(水),19:03,横浜FC,1-1,岐阜,ニッパ球,"2,027",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第１６節第１日,05/20(水),19:03,熊本,0-3,Ｃ大阪,熊本,"3,297",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１６節第１日,05/20(水),19:04,水戸,0-0,札幌,笠松,"1,697",スカパースカチャン／ｅ２スカチャンＨＤ
2009,Ｊ２,第１６節第１日,05/20(水),19:04,富山,0-0,鳥栖,富山,"2,208",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第１６節第１日,05/20(水),19:04,徳島,0-0,湘南,鳴門大塚,"2,342",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１６節第１日,05/20(水),19:04,愛媛,2-1,仙台,ニンスタ,"2,134",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１６節第１日,05/20(水),19:04,福岡,2-4,甲府,レベスタ,"3,814",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第１６節第１日,05/20(水),19:32,草津,0-1,栃木,正田スタ,"4,094",スカパースカチャン／ｅ２スカチャン（録）／群馬テレビ
2009,Ｊ２,第１７節第１日,05/23(土),13:03,湘南,5-0,富山,平塚,"5,272",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１７節第１日,05/23(土),13:04,仙台,2-1,横浜FC,福島,"8,718",スカパースカチャン／ｅ２スカチャン／ＮＨＫ仙台
2009,Ｊ２,第１７節第１日,05/23(土),16:03,甲府,3-1,徳島,小瀬,"9,252",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１７節第１日,05/23(土),16:04,Ｃ大阪,4-1,福岡,長居,"6,237",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１７節第２日,05/24(日),13:03,栃木,2-3,水戸,栃木グ,"3,802",スカパースカチャン／ｅ２スカチャン／とちぎテレビ（録）
2009,Ｊ２,第１７節第２日,05/24(日),13:04,岐阜,1-0,熊本,長良川,"2,277",スカパースカチャン／ｅ２スカチャン／名古屋テレビ（録）
2009,Ｊ２,第１７節第２日,05/24(日),13:05,札幌,1-1,東京Ｖ,札幌厚別,"10,002",スカパースカチャン／ｅ２スカチャン／ＮＨＫ札幌
2009,Ｊ２,第１７節第２日,05/24(日),16:03,鳥栖,0-2,愛媛,ベアスタ,"4,258",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１７節第２日,05/24(日),16:04,岡山,0-3,草津,岡山,"3,447",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１８節第１日,05/28(木),19:03,東京Ｖ,0-3,草津,国立,"2,564",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１８節第１日,05/28(木),19:04,富山,0-1,栃木,富山,"1,882",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１８節第１日,05/28(木),19:04,徳島,2-2,Ｃ大阪,鳴門大塚,"2,782",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１８節第２日,05/30(土),13:03,岡山,0-1,湘南,津山,"3,348",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１８節第２日,05/30(土),13:03,熊本,1-2,鳥栖,水前寺,"3,732",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１８節第２日,05/30(土),13:04,札幌,0-0,甲府,札幌厚別,"6,359",スカパースカチャン／ｅ２スカチャン／札幌テレビ
2009,Ｊ２,第１８節第２日,05/30(土),16:03,福岡,0-1,岐阜,レベスタ,"5,470",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１８節第２日,05/30(土),16:04,水戸,0-5,仙台,笠松,"3,606",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第１８節第２日,05/30(土),16:04,愛媛,0-3,横浜FC,ニンスタ,"5,845",スカパースカチャン／ｅ２スカチャン／テレビ愛媛（録）
2009,Ｊ２,第１９節第１日,06/03(水),19:03,栃木,0-1,札幌,熊谷陸,"1,819",スカパースカチャン／ｅ２スカチャン
