年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,TV放送
2012,Ｊ２ ,第１５節第１日,05/20(日),"
														13:05","
富山
","
0-1
","
福岡
","
														富山","
														2,978",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１５節第１日,05/20(日),"
														14:04","
甲府
","
2-0
","
草津
","
														中銀スタ","
														8,739",スカパー／ｅ２／スカパー光／テレビ山梨
2012,Ｊ２ ,第１５節第１日,05/20(日),"
														16:03","
栃木
","
1-1
","
湘南
","
														栃木グ","
														3,933",スカパー／ｅ２／スカパー光／とちぎテレビ（録）
2012,Ｊ２ ,第１５節第１日,05/20(日),"
														16:03","
千葉
","
4-0
","
熊本
","
														フクアリ","
														10,584",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１５節第１日,05/20(日),"
														16:04","
岡山
","
1-2
","
京都
","
														カンスタ","
														11,088",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１５節第１日,05/20(日),"
														16:06","
大分
","
2-1
","
町田
","
														大銀ド","
														7,253",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１６節第１日,05/26(土),"
														13:04","
京都
","
1-0
","
北九州
","
														西京極","
														6,540",スカパー／ｅ２／スカパー光／ＫＢＳ京都（録）
2012,Ｊ２ ,第１６節第２日,05/27(日),"
														13:03","
鳥取
","
2-5
","
横浜FC
","
														とりスタ","
														5,016",スカパー／ｅ２／スカパー光／ＮＨＫ鳥取
2012,Ｊ２ ,第１６節第２日,05/27(日),"
														13:03","
福岡
","
1-1
","
岡山
","
														レベスタ","
														4,090",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１６節第２日,05/27(日),"
														13:04","
草津
","
0-0
","
松本
","
														正田スタ","
														5,074",スカパー／ｅ２／スカパー光／群馬テレビ
2012,Ｊ２ ,第１６節第２日,05/27(日),"
														13:05","
大分
","
0-2
","
千葉
","
														大銀ド","
														10,747",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１６節第２日,05/27(日),"
														16:03","
栃木
","
3-2
","
東京Ｖ
","
														栃木グ","
														4,473",スカパー／ｅ２／スカパー光／とちぎテレビ（録）
2012,Ｊ２ ,第１６節第２日,05/27(日),"
														16:03","
熊本
","
2-1
","
山形
","
														熊本","
														3,248",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１６節第２日,05/27(日),"
														16:04","
町田
","
0-0
","
水戸
","
														町田","
														3,642",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１６節第２日,05/27(日),"
														16:04","
湘南
","
0-0
","
徳島
","
														ＢＭＷス","
														5,862",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１６節第２日,05/27(日),"
														19:04","
愛媛
","
0-1
","
富山
","
														ニンスタ","
														3,910",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１６節第２日,05/27(日),"
														19:05","
岐阜
","
0-3
","
甲府
","
														長良川","
														6,151",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１７節第１日,06/01(金),"
														19:04","
徳島
","
1-0
","
町田
","
														鳴門大塚","
														2,960",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１７節第２日,06/02(土),"
														13:03","
北九州
","
3-2
","
湘南
","
														本城","
														2,677",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１７節第２日,06/02(土),"
														13:04","
水戸
","
3-1
","
栃木
","
														Ｋｓスタ","
														4,413",スカパー／ｅ２／スカパー光／ＮＨＫ水戸
2012,Ｊ２ ,第１７節第２日,06/02(土),"
														13:06","
富山
","
1-1
","
京都
","
														富山","
														3,452",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１７節第２日,06/02(土),"
														14:03","
松本
","
1-1
","
甲府
","
														松本","
														12,341",スカパー／ｅ２／スカパー光／信越放送
2012,Ｊ２ ,第１７節第２日,06/02(土),"
														15:04","
草津
","
1-0
","
福岡
","
														正田スタ","
														2,616",スカパー／ｅ２／スカパー光／群馬テレビ
2012,Ｊ２ ,第１７節第２日,06/02(土),"
														16:03","
千葉
","
0-1
","
岐阜
","
														フクアリ","
														10,377",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１７節第２日,06/02(土),"
														16:03","
岡山
","
1-1
","
愛媛
","
														カンスタ","
														9,045",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１７節第２日,06/02(土),"
														16:04","
山形
","
5-1
","
鳥取
","
														ＮＤスタ","
														6,703",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１７節第２日,06/02(土),"
														16:04","
横浜FC
","
2-0
","
熊本
","
														ニッパ球","
														5,509",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１７節第２日,06/02(土),"
														17:03","
東京Ｖ
","
3-1
","
大分
","
														味スタ","
														3,670",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１８節第１日,06/07(木),"
														19:03","
熊本
","
2-1
","
水戸
","
														熊本","
														3,127",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１８節第２日,06/09(土),"
														13:03","
福岡
","
1-0
","
北九州
","
														レベスタ","
														8,741",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１８節第２日,06/09(土),"
														13:04","
栃木
","
0-1
","
岡山
","
														栃木グ","
														1,901",スカパー／ｅ２／スカパー光／とちぎテレビ（録）
2012,Ｊ２ ,第１８節第２日,06/09(土),"
														13:04","
町田
","
0-2
","
草津
","
														町田","
														2,060",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１８節第２日,06/09(土),"
														14:05","
京都
","
2-2
","
山形
","
														西京極","
														11,642",スカパー／ｅ２／スカパー光／ＮＨＫ京都／ＫＢＳ京都（録）
2012,Ｊ２ ,第１８節第２日,06/09(土),"
														14:05","
大分
","
2-0
","
松本
","
														大銀ド","
														8,019",スカパー／ｅ２（スカイ・Ａ　ｓｐｏｒｔｓ＋）／スカパー光
2012,Ｊ２ ,第１８節第２日,06/09(土),"
														16:03","
甲府
","
0-2
","
千葉
","
														中銀スタ","
														10,773",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１８節第２日,06/09(土),"
														16:04","
湘南
","
1-0
","
富山
","
														ＢＭＷス","
														5,148",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１８節第２日,06/09(土),"
														16:04","
徳島
","
1-2
","
横浜FC
","
														鳴門大塚","
														4,858",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１８節第２日,06/09(土),"
														19:04","
岐阜
","
1-1
","
愛媛
","
														長良川","
														3,205",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１８節第２日,06/09(土),"
														19:04","
鳥取
","
0-2
","
東京Ｖ
","
														とりスタ","
														3,508",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１９節第１日,06/13(水),"
														19:03","
千葉
","
3-1
","
鳥取
","
														フクアリ","
														7,309",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１９節第１日,06/13(水),"
														19:03","
東京Ｖ
","
4-1
","
岐阜
","
														国立","
														3,187",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１９節第１日,06/13(水),"
														19:03","
横浜FC
","
0-1
","
大分
","
														ニッパ球","
														2,639",スカパー／ｅ２（スカイ・Ａ　ｓｐｏｒｔｓ＋）／スカパー光
2012,Ｊ２ ,第１９節第１日,06/13(水),"
														19:03","
松本
","
2-2
","
福岡
","
														松本","
														7,111",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１９節第１日,06/13(水),"
														19:03","
岡山
","
2-1
","
町田
","
														カンスタ","
														5,916",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１９節第１日,06/13(水),"
														19:03","
北九州
","
1-1
","
栃木
","
														本城","
														2,391",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１９節第１日,06/13(水),"
														19:04","
山形
","
1-2
","
湘南
","
														ＮＤスタ","
														5,737",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１９節第１日,06/13(水),"
														19:04","
水戸
","
1-3
","
甲府
","
														Ｋｓスタ","
														2,241",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１９節第１日,06/13(水),"
														19:04","
草津
","
0-0
","
熊本
","
														正田スタ","
														1,333",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１９節第１日,06/13(水),"
														19:04","
富山
","
0-1
","
徳島
","
														富山","
														2,344",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第１９節第１日,06/13(水),"
														19:04","
愛媛
","
2-1
","
京都
","
														ニンスタ","
														2,875",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２０節第１日,06/17(日),"
														18:03","
栃木
","
3-4
","
横浜FC
","
														栃木グ","
														5,041",スカパー／ｅ２／スカパー光／とちぎテレビ
2012,Ｊ２ ,第２０節第１日,06/17(日),"
														18:03","
鳥取
","
0-1
","
松本
","
														とりスタ","
														2,712",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２０節第１日,06/17(日),"
														18:03","
福岡
","
0-0
","
岐阜
","
														レベスタ","
														3,509",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２０節第１日,06/17(日),"
														18:04","
町田
","
0-0
","
山形
","
														町田","
														3,225",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２０節第１日,06/17(日),"
														18:04","
甲府
","
4-1
","
富山
","
														中銀スタ","
														9,562",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２０節第１日,06/17(日),"
														18:04","
大分
","
1-0
","
水戸
","
														大銀ド","
														6,459",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２０節第１日,06/17(日),"
														18:05","
東京Ｖ
","
2-1
","
千葉
","
														味スタ","
														6,933",スカパー／ｅ２（スカイ・Ａ　ｓｐｏｒｔｓ＋）／スカパー光
2012,Ｊ２ ,第２０節第１日,06/17(日),"
														18:34","
湘南
","
2-0
","
岡山
","
														ＢＭＷス","
														5,265",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２０節第１日,06/17(日),"
														18:34","
徳島
","
3-0
","
愛媛
","
														鳴門大塚","
														7,526",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２０節第１日,06/17(日),"
														19:03","
熊本
","
2-2
","
北九州
","
														熊本","
														4,572",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２０節第１日,06/17(日),"
														19:04","
京都
","
0-1
","
草津
","
														西京極","
														7,628",スカパー／ｅ２／スカパー光／ＫＢＳ京都
2012,Ｊ２ ,第２１節第１日,06/24(日),"
														18:03","
横浜FC
","
1-1
","
福岡
","
														ニッパ球","
														8,436",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２１節第１日,06/24(日),"
														18:03","
松本
","
0-2
","
栃木
","
														松本","
														9,048",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２１節第１日,06/24(日),"
														18:03","
岡山
","
1-1
","
甲府
","
														カンスタ","
														7,623",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２１節第１日,06/24(日),"
														18:03","
北九州
","
0-2
","
大分
","
														本城","
														2,129",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２１節第１日,06/24(日),"
														18:04","
水戸
","
3-1
","
京都
","
														Ｋｓスタ","
														2,701",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２１節第１日,06/24(日),"
														18:05","
岐阜
","
1-0
","
町田
","
														長良川","
														3,670",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２１節第１日,06/24(日),"
														18:06","
富山
","
0-2
","
熊本
","
														富山","
														3,750",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２１節第１日,06/24(日),"
														19:03","
千葉
","
1-1
","
湘南
","
														フクアリ","
														9,549",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２１節第１日,06/24(日),"
														19:04","
山形
","
1-0
","
徳島
","
														ＮＤスタ","
														9,628",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２１節第１日,06/24(日),"
														19:04","
愛媛
","
3-1
","
東京Ｖ
","
														ニンスタ","
														3,653",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２１節第１日,06/24(日),"
														19:35","
草津
","
1-2
","
鳥取
","
														正田スタ","
														1,894",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２２節第１日,07/01(日),"
														18:03","
栃木
","
1-0
","
山形
","
														栃木グ","
														3,770",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２２節第１日,07/01(日),"
														18:03","
東京Ｖ
","
2-0
","
水戸
","
														味スタ","
														3,128",スカパー／ｅ２（スカイ・Ａ　ｓｐｏｒｔｓ＋）／スカパー光
2012,Ｊ２ ,第２２節第１日,07/01(日),"
														18:03","
甲府
","
0-0
","
岐阜
","
														中銀スタ","
														7,630",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２２節第１日,07/01(日),"
														18:03","
鳥取
","
1-2
","
北九州
","
														とりスタ","
														2,313",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２２節第１日,07/01(日),"
														18:03","
福岡
","
1-0
","
愛媛
","
														レベスタ","
														3,487",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２２節第１日,07/01(日),"
														18:04","
町田
","
0-4
","
横浜FC
","
														町田","
														3,261",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２２節第１日,07/01(日),"
														18:05","
大分
","
1-1
","
富山
","
														大銀ド","
														6,878",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２２節第１日,07/01(日),"
														18:34","
湘南
","
1-1
","
松本
","
														ＢＭＷス","
														6,693",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２２節第１日,07/01(日),"
														18:34","
徳島
","
0-0
","
草津
","
														鳴門大塚","
														4,132",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２２節第１日,07/01(日),"
														19:03","
熊本
","
1-0
","
千葉
","
														熊本","
														4,326",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２２節第１日,07/01(日),"
														19:04","
京都
","
1-1
","
岡山
","
														西京極","
														4,930",スカパー／ｅ２／スカパー光／ＫＢＳ京都
2012,Ｊ２ ,第２３節第１日,07/08(日),"
														18:03","
松本
","
3-2
","
東京Ｖ
","
														松本","
														10,092",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２３節第１日,07/08(日),"
														18:03","
鳥取
","
0-2
","
栃木
","
														とりスタ","
														2,478",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２３節第１日,07/08(日),"
														18:03","
岡山
","
0-1
","
横浜FC
","
														カンスタ","
														12,618",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２３節第１日,07/08(日),"
														18:03","
福岡
","
1-3
","
徳島
","
														レベスタ","
														5,061",スカパー／ｅ２（スカイ・Ａ　ｓｐｏｒｔｓ＋）／スカパー光
2012,Ｊ２ ,第２３節第１日,07/08(日),"
														18:03","
北九州
","
2-0
","
愛媛
","
														本城","
														2,389",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２３節第１日,07/08(日),"
														18:04","
水戸
","
1-1
","
湘南
","
														Ｋｓスタ","
														4,263",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２３節第１日,07/08(日),"
														18:04","
町田
","
0-1
","
甲府
","
														町田","
														4,525",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２３節第１日,07/08(日),"
														19:03","
千葉
","
3-2
","
京都
","
														フクアリ","
														8,657",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２３節第１日,07/08(日),"
														19:04","
岐阜
","
0-2
","
熊本
","
														長良川","
														4,023",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２３節第１日,07/08(日),"
														19:34","
草津
","
0-2
","
大分
","
														正田スタ","
														2,208",スカパー／ｅ２／スカパー光／群馬テレビ
2012,Ｊ２ ,第２３節第１日,07/08(日),"
														19:34","
富山
","
1-1
","
山形
","
														富山","
														2,835",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２４節第１日,07/15(日),"
														18:03","
甲府
","
2-1
","
松本
","
														中銀スタ","
														14,150",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２４節第１日,07/15(日),"
														18:03","
北九州
","
0-1
","
草津
","
														本城","
														2,894",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２４節第１日,07/15(日),"
														18:04","
栃木
","
1-0
","
町田
","
														栃木グ","
														4,368",スカパー／ｅ２／スカパー光／とちぎテレビ
2012,Ｊ２ ,第２４節第１日,07/15(日),"
														18:04","
東京Ｖ
","
1-0
","
鳥取
","
														味スタ","
														4,151",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２４節第１日,07/15(日),"
														18:05","
横浜FC
","
0-1
","
千葉
","
														ニッパ球","
														8,547",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２４節第１日,07/15(日),"
														18:05","
大分
","
1-4
","
湘南
","
														大銀ド","
														10,137",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２４節第１日,07/15(日),"
														19:04","
山形
","
3-1
","
福岡
","
														ＮＤスタ","
														11,275",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２４節第１日,07/15(日),"
														19:04","
岐阜
","
2-2
","
富山
","
														長良川","
														6,313",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２４節第１日,07/15(日),"
														19:04","
岡山
","
0-0
","
徳島
","
														カンスタ","
														9,457",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２４節第１日,07/15(日),"
														19:04","
愛媛
","
1-1
","
水戸
","
														ニンスタ","
														3,180",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２４節第１日,07/15(日),"
														19:05","
熊本
","
0-1
","
京都
","
														熊本","
														7,620",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２５節第１日,07/22(日),"
														18:03","
横浜FC
","
3-1
","
鳥取
","
														ニッパ球","
														9,687",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２５節第１日,07/22(日),"
														18:03","
松本
","
3-0
","
岡山
","
														松本","
														8,954",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２５節第１日,07/22(日),"
														18:04","
水戸
","
4-2
","
福岡
","
														Ｋｓスタ","
														3,224",スカパー／ｅ２（スカイ・Ａ　ｓｐｏｒｔｓ＋）／スカパー光
2012,Ｊ２ ,第２５節第１日,07/22(日),"
														18:04","
東京Ｖ
","
2-0
","
熊本
","
														味スタ","
														4,160",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２５節第１日,07/22(日),"
														18:04","
富山
","
1-2
","
栃木
","
														富山","
														3,044",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２５節第１日,07/22(日),"
														18:05","
大分
","
2-2
","
岐阜
","
														大銀ド","
														8,871",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２５節第１日,07/22(日),"
														18:34","
湘南
","
0-0
","
山形
","
														ＢＭＷス","
														8,271",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２５節第１日,07/22(日),"
														18:34","
徳島
","
1-1
","
北九州
","
														鳴門大塚","
														5,021",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２５節第１日,07/22(日),"
														19:03","
千葉
","
0-1
","
甲府
","
														フクアリ","
														11,508",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２５節第１日,07/22(日),"
														19:04","
草津
","
1-1
","
町田
","
														正田スタ","
														6,868",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２５節第１日,07/22(日),"
														19:04","
京都
","
2-1
","
愛媛
","
														西京極","
														5,434",スカパー／ｅ２／スカパー光／ＫＢＳ京都
2012,Ｊ２ ,第２６節第１日,07/29(日),"
														18:03","
栃木
","
1-0
","
水戸
","
														栃木グ","
														4,977",スカパー／ｅ２／スカパー光／とちぎテレビ
2012,Ｊ２ ,第２６節第１日,07/29(日),"
														18:03","
甲府
","
3-1
","
東京Ｖ
","
														中銀スタ","
														12,105",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２６節第１日,07/29(日),"
														18:03","
鳥取
","
1-0
","
岐阜
","
														とりスタ","
														5,125",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２６節第１日,07/29(日),"
														18:03","
福岡
","
0-3
","
草津
","
														レベスタ","
														6,037",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２６節第１日,07/29(日),"
														18:04","
町田
","
1-2
","
京都
","
														町田","
														2,822",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２６節第１日,07/29(日),"
														18:04","
富山
","
0-0
","
横浜FC
","
														富山","
														4,177",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２６節第１日,07/29(日),"
														18:04","
愛媛
","
1-2
","
大分
","
														ニンスタ","
														3,502",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２６節第１日,07/29(日),"
														18:34","
湘南
","
1-0
","
北九州
","
														ＢＭＷス","
														6,334",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２６節第１日,07/29(日),"
														19:03","
岡山
","
0-1
","
千葉
","
														カンスタ","
														7,970",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２６節第１日,07/29(日),"
														19:05","
山形
","
1-1
","
松本
","
														ＮＤスタ","
														11,132",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２６節第１日,07/29(日),"
														19:05","
熊本
","
0-3
","
徳島
","
														熊本","
														6,940",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２７節第１日,08/05(日),"
														18:03","
横浜FC
","
1-0
","
湘南
","
														ニッパ球","
														7,616",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２７節第１日,08/05(日),"
														18:03","
北九州
","
1-1
","
町田
","
														本城","
														2,384",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２７節第１日,08/05(日),"
														18:04","
水戸
","
2-2
","
山形
","
														Ｋｓスタ","
														4,213",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２７節第１日,08/05(日),"
														18:04","
東京Ｖ
","
1-0
","
富山
","
														味スタ","
														3,504",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２７節第１日,08/05(日),"
														18:04","
岐阜
","
0-3
","
福岡
","
														長良川","
														8,492",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２７節第１日,08/05(日),"
														18:05","
松本
","
1-1
","
愛媛
","
														松本","
														10,642",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２７節第１日,08/05(日),"
														18:34","
徳島
","
0-4
","
大分
","
														鳴門大塚","
														4,101",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２７節第１日,08/05(日),"
														19:03","
千葉
","
0-0
","
栃木
","
														フクアリ","
														8,607",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２７節第１日,08/05(日),"
														19:03","
岡山
","
2-0
","
熊本
","
														カンスタ","
														7,306",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２７節第１日,08/05(日),"
														19:04","
草津
","
1-2
","
甲府
","
														正田スタ","
														3,622",スカパー／ｅ２／スカパー光／群馬テレビ（録）
2012,Ｊ２ ,第２７節第１日,08/05(日),"
														19:05","
京都
","
3-1
","
鳥取
","
														西京極","
														5,041",スカパー／ｅ２／スカパー光／ＫＢＳ京都
2012,Ｊ２ ,第２８節第１日,08/12(日),"
														18:03","
甲府
","
1-0
","
水戸
","
														中銀スタ","
														11,342",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２８節第１日,08/12(日),"
														18:03","
福岡
","
1-3
","
湘南
","
														レベスタ","
														7,009",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２８節第１日,08/12(日),"
														18:04","
東京Ｖ
","
0-1
","
京都
","
														味スタ","
														4,824",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２８節第１日,08/12(日),"
														18:04","
富山
","
1-2
","
松本
","
														富山","
														6,549",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２８節第１日,08/12(日),"
														18:05","
大分
","
0-1
","
北九州
","
														大銀ド","
														8,941",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２８節第１日,08/12(日),"
														19:03","
千葉
","
0-1
","
町田
","
														フクアリ","
														9,071",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２８節第１日,08/12(日),"
														19:03","
鳥取
","
0-2
","
岡山
","
														とりスタ","
														6,629",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２８節第１日,08/12(日),"
														19:04","
山形
","
0-1
","
横浜FC
","
														ＮＤスタ","
														10,240",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２８節第１日,08/12(日),"
														19:04","
草津
","
1-1
","
岐阜
","
														熊谷陸","
														2,272",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２８節第１日,08/12(日),"
														19:04","
愛媛
","
1-2
","
徳島
","
														ニンスタ","
														6,612",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２８節第１日,08/12(日),"
														19:04","
熊本
","
3-0
","
栃木
","
														熊本","
														4,526",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２９節第１日,08/19(日),"
														18:03","
栃木
","
0-0
","
草津
","
														栃木グ","
														4,868",スカパー／ｅ２／スカパー光／とちぎテレビ
2012,Ｊ２ ,第２９節第１日,08/19(日),"
														18:03","
松本
","
0-0
","
熊本
","
														松本","
														11,142",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２９節第１日,08/19(日),"
														18:03","
鳥取
","
2-1
","
千葉
","
														とりスタ","
														3,263",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２９節第１日,08/19(日),"
														18:03","
北九州
","
4-2
","
福岡
","
														本城","
														7,637",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２９節第１日,08/19(日),"
														18:04","
町田
","
1-0
","
徳島
","
														町田","
														2,853",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２９節第１日,08/19(日),"
														18:34","
湘南
","
1-1
","
東京Ｖ
","
														ＢＭＷス","
														9,370",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２９節第１日,08/19(日),"
														19:04","
水戸
","
2-1
","
大分
","
														Ｋｓスタ","
														3,975",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２９節第１日,08/19(日),"
														19:04","
岐阜
","
1-2
","
岡山
","
														長良川球","
														2,434",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２９節第１日,08/19(日),"
														19:04","
京都
","
2-1
","
横浜FC
","
														西京極","
														10,464",スカパー／ｅ２／スカパー光／ＫＢＳ京都
2012,Ｊ２ ,第２９節第１日,08/19(日),"
														19:04","
愛媛
","
1-2
","
山形
","
														ニンスタ","
														3,457",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第２９節第１日,08/19(日),"
														19:34","
富山
","
1-1
","
甲府
","
														富山","
														3,034",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第３０節第１日,08/22(水),"
														18:05","
岐阜
","
0-0
","
千葉
","
														長良川","
														3,932",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第３０節第１日,08/22(水),"
														19:03","
栃木
","
1-0
","
愛媛
","
														栃木グ","
														2,820",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第３０節第１日,08/22(水),"
														19:03","
横浜FC
","
2-1
","
水戸
","
														ニッパ球","
														3,752",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第３０節第１日,08/22(水),"
														19:04","
町田
","
0-0
","
鳥取
","
														町田","
														2,592",スカパー／ｅ２／スカパー光
2012,Ｊ２ ,第３０節第１日,08/22(水),"
														19:04","
甲府
","
0-0
","
山形
","
														中銀スタ","
														10,092",スカパー／ｅ２／スカパー光
