年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,TV放送
2000,Ｊ２,第３９節第２日,10/22(日),13:00,水戸,1-1,新潟,ひたちな,"1,289",Ｊスカイスポーツ（録）
2000,Ｊ２,第３９節第２日,10/22(日),14:00,山形,1-2,仙台,山形県,"4,802",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第３９節第２日,10/22(日),14:00,大宮,1-0,甲府,大宮,"2,129",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第３９節第２日,10/22(日),14:02,大分,0-2,浦和,大分,"14,639",大分放送（録）／ＢＳ／Ｊスカイスポーツ
2000,Ｊ２,第４０節第１日,10/28(土),14:04,新潟,3-2,湘南,新潟,"3,547",新潟総合テレビ／スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第４０節第２日,10/29(日),12:03,札幌,2-0,大宮,札幌,"19,863",札幌テレビ／スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第４０節第２日,10/29(日),12:59,甲府,0-1,鳥栖,小瀬,749,Ｊスカイスポーツ（録）
2000,Ｊ２,第４０節第２日,10/29(日),13:00,仙台,2-0,水戸,仙台,"6,223",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第４０節第２日,10/29(日),16:04,浦和,1-2,山形,駒場,"14,596",テレビ埼玉（録）／Ｊスカイスポーツ
2000,Ｊ２,第４１節第１日,11/05(日),13:01,山形,2-2,大分,鶴岡,"2,142",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第４１節第１日,11/05(日),13:04,水戸,0-1,浦和,日立市,"5,373",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第４１節第１日,11/05(日),14:00,大宮,2-1,新潟,大宮,"3,323",Ｊスカイスポーツ（録）
2000,Ｊ２,第４１節第１日,11/05(日),14:00,湘南,3-4,仙台,平塚,"4,287",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第４１節第１日,11/05(日),16:01,鳥栖,2-0,札幌,鳥栖,"6,107",サガテレビ（録）／Ｊスカイスポーツ（録）
2000,Ｊ２,第４２節第１日,11/10(金),19:03,大分,3-0,水戸,大分,"3,271",スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第４２節第２日,11/11(土),14:00,新潟,1-0,鳥栖,新潟,"1,786",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第４２節第３日,11/12(日),13:01,仙台,0-2,大宮,仙台,"7,014",Ｊスカイスポーツ（録）
2000,Ｊ２,第４２節第３日,11/12(日),13:03,札幌,1-1,甲府,札幌,"12,515",テレビ北海道／スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第４２節第３日,11/12(日),16:04,浦和,1-0,湘南,駒場,"18,071",テレビ埼玉／Ｊスカイスポーツ
2000,Ｊ２,第４３節第１日,11/16(木),18:30,甲府,0-0,新潟,小瀬,"1,446",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第４３節第１日,11/16(木),19:00,鳥栖,2-3,仙台,鳥栖,"3,284",Ｊスカイスポーツ（録）
2000,Ｊ２,第４３節第１日,11/16(木),19:01,水戸,0-1,山形,ひたちな,"1,018",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第４３節第１日,11/16(木),19:04,湘南,0-2,大分,平塚,"3,498",Ｊスカイスポーツ
2000,Ｊ２,第４３節第１日,11/16(木),19:06,大宮,0-1,浦和,大宮,"9,499",テレビ埼玉／ＢＳ／スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第４４節第１日,11/19(日),13:00,仙台,0-1,甲府,仙台,"9,603",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第４４節第１日,11/19(日),13:02,山形,1-0,湘南,山形県,"3,041",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第４４節第１日,11/19(日),13:04,浦和,2-1,鳥栖,駒場,"20,207",テレビ埼玉／ＢＳ／Ｊスカイスポーツ
2000,Ｊ２,第４４節第１日,11/19(日),13:04,新潟,1-2,札幌,新潟,"4,368",ＮＨＫ新潟／Ｊスカイスポーツ（録）
2000,Ｊ２,第４４節第１日,11/19(日),13:04,大分,1-0,大宮,大分,"7,631",スカイパーフェクＴＶ！（１２１ｃｈ）（録）／ＮＨＫ大分
