年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,TV放送
2005,Ｊ２,第３２節第１日,09/17(土),18:04,湘南,0-0,京都,平塚,"5,265",スカイパーフェクＴＶ！／ＫＢＳ京都（録）
2005,Ｊ２,第３２節第１日,09/17(土),18:04,鳥栖,1-2,山形,鳥栖,"5,909",Ｊ　ＳＰＯＲＴＳ
2005,Ｊ２,第３２節第１日,09/17(土),18:34,甲府,2-2,水戸,小瀬,"6,362",スカイパーフェクＴＶ！（録）
2005,Ｊ２,第３２節第１日,09/17(土),19:04,草津,0-2,仙台,群馬陸,"6,634",群馬テレビ／Ｊ　ＳＰＯＲＴＳ（録）
2005,Ｊ２,第３２節第２日,09/18(日),14:03,札幌,1-3,福岡,札幌厚別,"7,314",ＮＨＫ札幌／スカイパーフェクＴＶ！
2005,Ｊ２,第３３節第１日,09/23(金・祝),13:03,水戸,1-0,鳥栖,笠松,"2,189",ＮＨＫ水戸＊／スカイパーフェクＴＶ！（録）
2005,Ｊ２,第３３節第２日,09/24(土),14:00,仙台,2-0,湘南,仙台,"14,521",Ｊ　ＳＰＯＲＴＳ（録）
2005,Ｊ２,第３３節第２日,09/24(土),14:00,横浜FC,1-0,草津,江戸川,"4,936",スカイパーフェクＴＶ！（録）
2005,Ｊ２,第３３節第２日,09/24(土),14:04,京都,4-0,札幌,西京極,"9,426",スカイパーフェクＴＶ！／ＫＢＳ京都（録）
2005,Ｊ２,第３３節第２日,09/24(土),14:04,徳島,2-1,山形,高知陸,"2,687",Ｊ　ＳＰＯＲＴＳ
2005,Ｊ２,第３３節第２日,09/24(土),19:04,福岡,2-2,甲府,博多球,"8,974",スカイパーフェクＴＶ！
2005,Ｊ２,第３４節第１日,09/30(金),19:04,湘南,1-2,福岡,平塚,"3,521",スカイパーフェクＴＶ！
2005,Ｊ２,第３４節第２日,10/01(土),13:04,山形,0-3,京都,山形県,"4,074",Ｊ　ＳＰＯＲＴＳ／ＫＢＳ京都（録）
2005,Ｊ２,第３４節第２日,10/01(土),13:05,札幌,2-0,徳島,札幌厚別,"5,323",テレビ北海道／スカイパーフェクＴＶ！
2005,Ｊ２,第３４節第２日,10/01(土),14:04,鳥栖,2-0,仙台,佐賀,"6,722",スカイパーフェクＴＶ！（録）
2005,Ｊ２,第３４節第２日,10/01(土),18:35,甲府,0-0,横浜FC,小瀬,"14,234",Ｊ　ＳＰＯＲＴＳ（録）
2005,Ｊ２,第３４節第２日,10/01(土),19:04,草津,0-0,水戸,群馬陸,"3,188",群馬テレビ／スカイパーフェクＴＶ！（録）
2005,Ｊ２,第３５節第１日,10/05(水),19:01,横浜FC,1-1,札幌,西が丘,"4,331",スカイパーフェクＴＶ！（録）
2005,Ｊ２,第３５節第１日,10/05(水),19:02,水戸,0-1,湘南,ひたちな,"1,387",Ｊ　ＳＰＯＲＴＳ（録）
2005,Ｊ２,第３５節第１日,10/05(水),19:04,草津,1-2,甲府,群馬陸,"1,344",群馬テレビ／Ｊ　ＳＰＯＲＴＳ
2005,Ｊ２,第３５節第１日,10/05(水),19:04,京都,0-1,鳥栖,西京極,"4,588",ＫＢＳ京都／スカイパーフェクＴＶ！
2005,Ｊ２,第３５節第１日,10/05(水),19:04,徳島,2-4,仙台,鳴門,"2,205",スカイパーフェクＴＶ！（録）
2005,Ｊ２,第３５節第１日,10/05(水),19:04,福岡,0-2,山形,博多球,"6,777",スカイパーフェクＴＶ！
2005,Ｊ２,第３６節第１日,10/15(土),14:00,山形,2-2,横浜FC,山形県,"8,651",スカイパーフェクＴＶ！（録）
2005,Ｊ２,第３６節第１日,10/15(土),14:00,湘南,0-0,札幌,平塚,"5,510",Ｊ　ＳＰＯＲＴＳ（録）
2005,Ｊ２,第３６節第１日,10/15(土),14:00,鳥栖,4-1,草津,鳥栖,"5,122",スカイパーフェクＴＶ！（録）
2005,Ｊ２,第３６節第１日,10/15(土),14:03,水戸,0-3,福岡,笠松,"2,074",ＮＨＫ水戸＊／スカイパーフェクＴＶ！
2005,Ｊ２,第３６節第１日,10/15(土),14:04,仙台,1-0,甲府,仙台,"12,616",仙台放送／Ｊ　ＳＰＯＲＴＳ
2005,Ｊ２,第３６節第１日,10/15(土),14:05,徳島,1-5,京都,鳴門,"3,547",スカイパーフェクＴＶ！／ＫＢＳ京都（録）
2005,Ｊ２,第３７節第１日,10/22(土),13:04,札幌,3-1,山形,函館,"4,959",北海道文化放送／Ｊ　ＳＰＯＲＴＳ
2005,Ｊ２,第３７節第１日,10/22(土),14:04,横浜FC,1-2,仙台,三ツ沢,"8,755",Ｊ　ＳＰＯＲＴＳ（録）
2005,Ｊ２,第３７節第１日,10/22(土),14:04,京都,3-1,水戸,西京極,"10,230",ＮＨＫ京都／ＮＨＫ水戸＊／スカイパーフェクＴＶ！／ＫＢＳ京都（録）
2005,Ｊ２,第３７節第１日,10/22(土),18:34,甲府,5-0,徳島,小瀬,"8,097",スカイパーフェクＴＶ！
2005,Ｊ２,第３７節第１日,10/22(土),19:04,草津,0-0,湘南,群馬陸,"3,793",群馬テレビ／スカイパーフェクＴＶ！（録）
2005,Ｊ２,第３７節第２日,10/23(日),13:04,福岡,4-1,鳥栖,博多球,"20,201",ＮＨＫ福岡／スカイパーフェクＴＶ！／ＮＨＫ佐賀（録）
2005,Ｊ２,第３８節第１日,10/29(土),13:34,湘南,2-0,山形,平塚,"4,011",Ｊ　ＳＰＯＲＴＳ
2005,Ｊ２,第３８節第１日,10/29(土),13:34,京都,3-0,福岡,西京極,"4,221",スカイパーフェクＴＶ！／ＫＢＳ京都（録）
2005,Ｊ２,第３８節第１日,10/29(土),14:00,水戸,1-0,横浜FC,笠松,"6,548",ＮＨＫ水戸＊／スカイパーフェクＴＶ！（録）
2005,Ｊ２,第３８節第１日,10/29(土),14:04,仙台,2-2,札幌,仙台,"15,028",ＮＨＫ仙台／ＮＨＫ札幌／スカイパーフェクＴＶ！（録）
2005,Ｊ２,第３８節第１日,10/29(土),14:04,徳島,3-2,草津,鳴門,"3,146",Ｊ　ＳＰＯＲＴＳ（録）
2005,Ｊ２,第３８節第２日,10/30(日),14:05,鳥栖,1-2,甲府,鳥栖,"7,552",スカイパーフェクＴＶ！
2005,Ｊ２,第３９節第１日,11/06(日),14:03,鳥栖,3-3,徳島,鳥栖,"5,788",スカイパーフェクＴＶ！（録）
2005,Ｊ２,第３９節第１日,11/06(日),14:04,山形,0-2,仙台,山形県,"16,878",ＮＨＫ山形／ＮＨＫ仙台／Ｊ　ＳＰＯＲＴＳ
2005,Ｊ２,第３９節第１日,11/06(日),14:04,横浜FC,3-1,福岡,三ツ沢,"8,527",スカイパーフェクＴＶ！
2005,Ｊ２,第３９節第１日,11/06(日),14:04,甲府,5-2,湘南,小瀬,"6,324",スカイパーフェクＴＶ！
2005,Ｊ２,第３９節第１日,11/06(日),16:05,草津,0-2,京都,群馬陸,"4,808",群馬テレビ／ＫＢＳ京都（録）／スカイパーフェクＴＶ！（録）
2005,Ｊ２,第３９節第１日,11/06(日),18:01,札幌,1-1,水戸,札幌ド,"14,604",Ｊ　ＳＰＯＲＴＳ（録）
2005,Ｊ２,第４０節第１日,11/13(日),13:34,仙台,1-0,草津,仙台,"17,315",ミヤギテレビ／スカイパーフェクＴＶ！
2005,Ｊ２,第４０節第１日,11/13(日),14:00,山形,1-3,徳島,山形県,"3,517",スカイパーフェクＴＶ！（録）
2005,Ｊ２,第４０節第１日,11/13(日),14:04,水戸,3-0,甲府,笠松,"3,106",ＮＨＫ水戸＊／スカイパーフェクＴＶ！
2005,Ｊ２,第４０節第１日,11/13(日),14:04,京都,2-1,横浜FC,西京極,"14,170",ＫＢＳ京都（録）／Ｊ　ＳＰＯＲＴＳ（録）
2005,Ｊ２,第４０節第１日,11/13(日),19:00,湘南,2-0,鳥栖,平塚,"3,651",スカイパーフェクＴＶ！（録）
2005,Ｊ２,第４０節第１日,11/13(日),19:04,福岡,3-0,札幌,博多球,"9,269",Ｊ　ＳＰＯＲＴＳ／ＲＫＢ毎日放送（録）
2005,Ｊ２,第４１節第１日,11/19(土),13:05,草津,0-2,福岡,足利陸,"3,215",Ｊ　ＳＰＯＲＴＳ／群馬テレビ（録）
2005,Ｊ２,第４１節第１日,11/19(土),14:01,鳥栖,1-2,水戸,鳥栖,"6,675",Ｊ　ＳＰＯＲＴＳ（録）
2005,Ｊ２,第４１節第１日,11/19(土),14:03,札幌,3-3,京都,札幌ド,"14,654",札幌テレビ／ＫＢＳ京都（録）／スカイパーフェクＴＶ！（録）
2005,Ｊ２,第４１節第１日,11/19(土),14:04,湘南,1-1,仙台,平塚,"6,679",スカイパーフェクＴＶ！
2005,Ｊ２,第４１節第１日,11/19(土),14:04,甲府,1-1,山形,小瀬,"6,598",ＮＨＫ山形／スカイパーフェクＴＶ！
2005,Ｊ２,第４１節第１日,11/19(土),14:04,徳島,1-3,横浜FC,鳴門,"5,028",スカイパーフェクＴＶ！（録）
2005,Ｊ２,第４２節第１日,11/23(水・祝),13:00,山形,4-0,草津,山形県,"4,185",スカイパーフェクＴＶ！（録）
2005,Ｊ２,第４２節第１日,11/23(水・祝),13:00,横浜FC,0-1,鳥栖,三ツ沢,"5,243",スカイパーフェクＴＶ！（録）
2005,Ｊ２,第４２節第１日,11/23(水・祝),13:04,札幌,2-4,甲府,札幌ド,"17,608",Ｊ　ＳＰＯＲＴＳ
2005,Ｊ２,第４２節第１日,11/23(水・祝),13:04,仙台,3-0,水戸,仙台,"17,061",ＮＨＫ仙台／ＮＨＫ水戸＊／スカイパーフェクＴＶ！
2005,Ｊ２,第４２節第１日,11/23(水・祝),13:04,京都,4-0,湘南,西京極,"6,517",ＫＢＳ京都（録）／Ｊ　ＳＰＯＲＴＳ（録）
2005,Ｊ２,第４２節第１日,11/23(水・祝),13:04,福岡,0-0,徳島,博多球,"20,841",ＢＳ／スカイパーフェクＴＶ！／テレビ西日本（録）
2005,Ｊ２,第４３節第１日,11/26(土),13:00,草津,1-3,横浜FC,群馬陸,"4,463",群馬テレビ（録）／スカイパーフェクＴＶ！（録）
2005,Ｊ２,第４３節第１日,11/26(土),13:00,湘南,1-2,徳島,平塚,"4,688",Ｊ　ＳＰＯＲＴＳ（録）
2005,Ｊ２,第４３節第１日,11/26(土),13:04,仙台,0-1,京都,仙台,"19,087",東日本放送／Ｊ　ＳＰＯＲＴＳ／ＫＢＳ京都（録）
2005,Ｊ２,第４３節第１日,11/26(土),13:04,水戸,0-1,山形,笠松,"3,178",ＮＨＫ水戸＊／スカイパーフェクＴＶ！
2005,Ｊ２,第４３節第１日,11/26(土),13:04,甲府,0-5,福岡,小瀬,"10,187",山梨放送／スカイパーフェクＴＶ！
2005,Ｊ２,第４３節第１日,11/26(土),13:05,鳥栖,0-2,札幌,鳥栖,"8,107",ＮＨＫ佐賀／スカイパーフェクＴＶ！（録）
2005,Ｊ２,第４４節第１日,12/03(土),14:00,札幌,2-1,草津,札幌ド,"15,087",ＮＨＫ札幌（録）／スカイパーフェクＴＶ！（録）
2005,Ｊ２,第４４節第１日,12/03(土),14:00,横浜FC,1-4,湘南,三ツ沢,"5,038",スカイパーフェクＴＶ！（録）
2005,Ｊ２,第４４節第１日,12/03(土),14:00,徳島,0-1,水戸,鳴門,"5,379",ＮＨＫ徳島／Ｊ　ＳＰＯＲＴＳ（録）
2005,Ｊ２,第４４節第１日,12/03(土),14:04,山形,1-0,鳥栖,山形県,"3,145",スカイパーフェクＴＶ！
2005,Ｊ２,第４４節第１日,12/03(土),14:04,福岡,1-1,仙台,博多球,"13,375",ＮＨＫ仙台／スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
2005,Ｊ２,第４４節第１日,12/03(土),14:05,京都,1-2,甲府,西京極,"8,803",スカイパーフェクＴＶ！／ＫＢＳ京都（録）
