年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,TV放送
2003,Ｊ２ ,第２８節第１日,08/16(土),"
														19:04","
広島
","
3-0
","
横浜FC
","
														広島ス","
														6,765",スカイパーフェクＴＶ！／Ｊスカイスポーツ（録）
2003,Ｊ２ ,第２８節第２日,08/17(日),"
														19:04","
川崎Ｆ
","
1-2
","
水戸
","
														等々力","
														4,454",スカイパーフェクＴＶ！
2003,Ｊ２ ,第２９節第１日,08/23(土),"
														13:04","
札幌
","
1-2
","
福岡
","
														函館","
														5,899",Ｊスカイスポーツ
2003,Ｊ２ ,第２９節第１日,08/23(土),"
														18:00","
山形
","
1-0
","
大宮
","
														山形県","
														3,857",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第２９節第１日,08/23(土),"
														18:03","
水戸
","
1-2
","
湘南
","
														笠松","
														3,036",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第２９節第１日,08/23(土),"
														19:01","
横浜FC
","
1-2
","
甲府
","
														三ツ沢","
														3,265",Ｊスカイスポーツ（録）
2003,Ｊ２ ,第２９節第１日,08/23(土),"
														19:04","
新潟
","
3-1
","
広島
","
														新潟ス","
														42,118",スカイパーフェクＴＶ！
2003,Ｊ２ ,第２９節第１日,08/23(土),"
														19:04","
鳥栖
","
0-2
","
川崎Ｆ
","
														鳥栖","
														4,002",スカイパーフェクＴＶ！
2003,Ｊ２ ,第３０節第１日,08/30(土),"
														18:04","
甲府
","
2-1
","
新潟
","
														松本","
														13,043",スカイパーフェクＴＶ！
2003,Ｊ２ ,第３０節第１日,08/30(土),"
														18:30","
広島
","
1-1
","
水戸
","
														広島ビ","
														7,982",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第３０節第１日,08/30(土),"
														18:34","
大宮
","
3-0
","
札幌
","
														大宮","
														4,891",スカイパーフェクＴＶ！
2003,Ｊ２ ,第３０節第１日,08/30(土),"
														19:00","
湘南
","
2-1
","
鳥栖
","
														平塚","
														5,185",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第３０節第１日,08/30(土),"
														19:00","
福岡
","
1-1
","
横浜FC
","
														博多球","
														9,987",Ｊスカイスポーツ（録）
2003,Ｊ２ ,第３０節第１日,08/30(土),"
														19:04","
川崎Ｆ
","
2-1
","
山形
","
														等々力","
														4,796",スカイパーフェクＴＶ！／Ｊスカイスポーツ（録）
2003,Ｊ２ ,第３１節第１日,09/03(水),"
														19:00","
横浜FC
","
1-0
","
湘南
","
														三ツ沢","
														2,373",Ｊスカイスポーツ（録）
2003,Ｊ２ ,第３１節第１日,09/03(水),"
														19:00","
福岡
","
1-0
","
山形
","
														博多球","
														3,696",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第３１節第１日,09/03(水),"
														19:01","
水戸
","
1-0
","
鳥栖
","
														笠松","
														2,304",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第３１節第１日,09/03(水),"
														19:01","
大宮
","
0-0
","
甲府
","
														大宮","
														2,637",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第３１節第１日,09/03(水),"
														19:04","
札幌
","
1-2
","
広島
","
														札幌厚別","
														7,664",スカイパーフェクＴＶ！
2003,Ｊ２ ,第３１節第１日,09/03(水),"
														19:04","
新潟
","
3-2
","
川崎Ｆ
","
														新潟陸","
														14,382",ＮＨＫ新潟／スカイパーフェクＴＶ！／Ｊスカイスポーツ（録）
2003,Ｊ２ ,第３２節第１日,09/06(土),"
														18:01","
水戸
","
0-0
","
横浜FC
","
														笠松","
														2,890",Ｊスカイスポーツ（録）
2003,Ｊ２ ,第３２節第１日,09/06(土),"
														18:04","
山形
","
1-2
","
新潟
","
														山形県","
														7,852",スカイパーフェクＴＶ！／Ｊスカイスポーツ（録）
2003,Ｊ２ ,第３２節第１日,09/06(土),"
														18:34","
広島
","
2-0
","
甲府
","
														広島ビ","
														8,067",スカイパーフェクＴＶ！
2003,Ｊ２ ,第３２節第１日,09/06(土),"
														19:00","
川崎Ｆ
","
0-1
","
大宮
","
														等々力","
														4,806",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第３２節第１日,09/06(土),"
														19:00","
湘南
","
0-3
","
福岡
","
														平塚","
														4,687",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第３２節第１日,09/06(土),"
														19:04","
鳥栖
","
0-1
","
札幌
","
														鳥栖","
														3,303",スカイパーフェクＴＶ！
2003,Ｊ２ ,第３３節第１日,09/13(土),"
														14:04","
札幌
","
1-0
","
水戸
","
														札幌厚別","
														5,852",北海道放送／スカイパーフェクＴＶ！
2003,Ｊ２ ,第３３節第１日,09/13(土),"
														14:04","
横浜FC
","
1-7
","
新潟
","
														福島","
														8,574",テレビユー福島／スカイパーフェクＴＶ！／テレビ神奈川（録）／Ｊスカイスポーツ（録）
2003,Ｊ２ ,第３３節第１日,09/13(土),"
														18:31","
甲府
","
2-0
","
湘南
","
														小瀬","
														6,157",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第３３節第１日,09/13(土),"
														19:00","
福岡
","
2-3
","
川崎Ｆ
","
														博多球","
														7,595",Ｊスカイスポーツ（録）
2003,Ｊ２ ,第３３節第１日,09/13(土),"
														19:04","
広島
","
1-0
","
山形
","
														広島ス","
														6,061",スカイパーフェクＴＶ！
2003,Ｊ２ ,第３３節第２日,09/14(日),"
														18:30","
大宮
","
3-0
","
鳥栖
","
														大宮","
														4,099",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第３４節第１日,09/20(土),"
														13:35","
札幌
","
0-2
","
甲府
","
														札幌厚別","
														8,092",北海道文化放送／スカイパーフェクＴＶ！
2003,Ｊ２ ,第３４節第１日,09/20(土),"
														14:00","
水戸
","
0-1
","
川崎Ｆ
","
														水戸","
														1,821",Ｊスカイスポーツ（録）
2003,Ｊ２ ,第３４節第１日,09/20(土),"
														14:00","
大宮
","
0-1
","
福岡
","
														大宮","
														1,741",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第３４節第１日,09/20(土),"
														14:03","
新潟
","
2-1
","
湘南
","
														新潟ス","
														38,569",新潟総合テレビ／スカイパーフェクＴＶ！
2003,Ｊ２ ,第３４節第１日,09/20(土),"
														14:04","
横浜FC
","
0-2
","
広島
","
														夢の島","
														1,851",スカイパーフェクＴＶ！／Ｊスカイスポーツ（録）
2003,Ｊ２ ,第３４節第１日,09/20(土),"
														19:00","
鳥栖
","
0-1
","
山形
","
														鳥栖","
														2,408",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第３５節第１日,09/23(火・祝),"
														15:00","
湘南
","
0-1
","
水戸
","
														平塚","
														3,717",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第３５節第１日,09/23(火・祝),"
														18:00","
山形
","
1-0
","
大宮
","
														山形県","
														3,722",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第３５節第１日,09/23(火・祝),"
														18:04","
福岡
","
1-0
","
札幌
","
														博多球","
														11,488",スカイパーフェクＴＶ！
2003,Ｊ２ ,第３５節第１日,09/23(火・祝),"
														18:30","
甲府
","
3-0
","
横浜FC
","
														小瀬","
														7,031",Ｊスカイスポーツ（録）
2003,Ｊ２ ,第３５節第１日,09/23(火・祝),"
														18:35","
広島
","
1-0
","
新潟
","
														広島ビ","
														26,158",Ｊスカイスポーツ／ＮＨＫ広島（録）／ＮＨＫ新潟（録）
2003,Ｊ２ ,第３５節第１日,09/23(火・祝),"
														19:04","
川崎Ｆ
","
7-1
","
鳥栖
","
														等々力","
														5,002",スカイパーフェクＴＶ！
2003,Ｊ２ ,第３６節第１日,09/27(土),"
														14:01","
水戸
","
1-0
","
山形
","
														水戸","
														2,331",Ｊスカイスポーツ（録）
2003,Ｊ２ ,第３６節第１日,09/27(土),"
														14:03","
新潟
","
2-1
","
鳥栖
","
														新潟ス","
														40,068",スカイパーフェクＴＶ！
2003,Ｊ２ ,第３６節第１日,09/27(土),"
														14:04","
大宮
","
0-2
","
広島
","
														大宮","
														4,598",スカイパーフェクＴＶ！
2003,Ｊ２ ,第３６節第１日,09/27(土),"
														14:05","
札幌
","
1-2
","
湘南
","
														札幌ド","
														14,298",北海道放送／スカイパーフェクＴＶ！
2003,Ｊ２ ,第３６節第１日,09/27(土),"
														19:00","
福岡
","
3-0
","
甲府
","
														博多球","
														6,344",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第３６節第２日,09/28(日),"
														14:04","
横浜FC
","
2-5
","
川崎Ｆ
","
														横浜国","
														6,181",Ｊスカイスポーツ
2003,Ｊ２ ,第３７節第１日,10/04(土),"
														14:04","
川崎Ｆ
","
3-0
","
新潟
","
														等々力","
														21,393",スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ２ ,第３７節第１日,10/04(土),"
														14:04","
広島
","
1-0
","
札幌
","
														広島ビ","
														11,608",テレビ新広島／スカイパーフェクＴＶ！
2003,Ｊ２ ,第３７節第１日,10/04(土),"
														18:31","
甲府
","
3-0
","
大宮
","
														小瀬","
														6,044",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第３７節第１日,10/04(土),"
														19:00","
湘南
","
1-0
","
横浜FC
","
														平塚","
														4,309",Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ２ ,第３７節第２日,10/05(日),"
														13:01","
鳥栖
","
0-1
","
水戸
","
														佐賀","
														1,611",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第３７節第２日,10/05(日),"
														14:00","
山形
","
3-3
","
福岡
","
														山形県","
														3,564",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第３８節第１日,10/11(土),"
														13:05","
札幌
","
4-1
","
鳥栖
","
														札幌厚別","
														6,508",テレビ北海道／スカイパーフェクＴＶ！
2003,Ｊ２ ,第３８節第１日,10/11(土),"
														14:00","
横浜FC
","
2-1
","
水戸
","
														三ツ沢","
														2,278",Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ２ ,第３８節第１日,10/11(土),"
														14:04","
大宮
","
0-2
","
川崎Ｆ
","
														埼玉","
														14,338",スカイパーフェクＴＶ！／テレビ埼玉（録）
2003,Ｊ２ ,第３８節第１日,10/11(土),"
														14:04","
新潟
","
4-1
","
山形
","
														新潟ス","
														39,882",ＮＨＫ新潟／スカイパーフェクＴＶ！
2003,Ｊ２ ,第３８節第１日,10/11(土),"
														18:34","
甲府
","
0-0
","
広島
","
														小瀬","
														6,864",Ｊ　ＳＰＯＲＴＳ
2003,Ｊ２ ,第３８節第２日,10/13(月・祝),"
														13:01","
福岡
","
1-0
","
湘南
","
														博多陸","
														7,583",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第３９節第１日,10/17(金),"
														19:00","
湘南
","
2-0
","
大宮
","
														平塚","
														3,229",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第３９節第２日,10/18(土),"
														13:59","
山形
","
2-1
","
甲府
","
														山形県","
														2,743",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第３９節第２日,10/18(土),"
														14:04","
水戸
","
1-0
","
新潟
","
														笠松","
														5,889",スカイパーフェクＴＶ！
2003,Ｊ２ ,第３９節第２日,10/18(土),"
														14:04","
川崎Ｆ
","
1-0
","
札幌
","
														等々力","
														7,119",スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ２ ,第３９節第２日,10/18(土),"
														15:04","
広島
","
0-2
","
福岡
","
														広島ビ","
														11,246",中国放送／スカイパーフェクＴＶ！
2003,Ｊ２ ,第３９節第３日,10/19(日),"
														13:01","
鳥栖
","
1-1
","
横浜FC
","
														鳥栖","
														3,404",Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ２ ,第４０節第１日,10/25(土),"
														13:03","
札幌
","
0-1
","
大宮
","
														室蘭","
														3,653",北海道テレビ／スカイパーフェクＴＶ！
2003,Ｊ２ ,第４０節第１日,10/25(土),"
														13:04","
水戸
","
0-0
","
広島
","
														笠松","
														3,525",スカイパーフェクＴＶ！
2003,Ｊ２ ,第４０節第１日,10/25(土),"
														14:00","
横浜FC
","
0-1
","
福岡
","
														三ツ沢","
														2,655",Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ２ ,第４０節第１日,10/25(土),"
														14:04","
山形
","
0-0
","
川崎Ｆ
","
														山形県","
														3,733",スカイパーフェクＴＶ！
2003,Ｊ２ ,第４０節第２日,10/26(日),"
														13:01","
鳥栖
","
0-0
","
湘南
","
														鳥栖","
														3,112",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第４０節第２日,10/26(日),"
														18:04","
新潟
","
2-0
","
甲府
","
														新潟ス","
														42,199",Ｊ　ＳＰＯＲＴＳ
2003,Ｊ２ ,第４１節第１日,11/01(土),"
														13:03","
札幌
","
2-2
","
新潟
","
														札幌厚別","
														7,544",ＮＨＫ札幌／ＮＨＫ新潟／スカイパーフェクＴＶ！
2003,Ｊ２ ,第４１節第１日,11/01(土),"
														14:00","
横浜FC
","
4-2
","
山形
","
														三ツ沢","
														2,633",Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ２ ,第４１節第１日,11/01(土),"
														14:00","
福岡
","
2-1
","
鳥栖
","
														博多球","
														9,182",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第４１節第１日,11/01(土),"
														14:01","
大宮
","
3-1
","
水戸
","
														大宮","
														3,048",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第４１節第１日,11/01(土),"
														14:04","
広島
","
3-0
","
湘南
","
														広島ス","
														6,545",ＮＨＫ広島／Ｊ　ＳＰＯＲＴＳ
2003,Ｊ２ ,第４１節第１日,11/01(土),"
														15:04","
甲府
","
2-0
","
川崎Ｆ
","
														小瀬","
														7,433",スカイパーフェクＴＶ！
2003,Ｊ２ ,第４２節第１日,11/08(土),"
														14:03","
山形
","
1-2
","
広島
","
														山形県","
														3,115",山形テレビ／スカイパーフェクＴＶ！
2003,Ｊ２ ,第４２節第１日,11/08(土),"
														14:03","
新潟
","
4-2
","
横浜FC
","
														新潟ス","
														41,777",テレビ新潟／スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ２ ,第４２節第１日,11/08(土),"
														14:04","
川崎Ｆ
","
5-2
","
福岡
","
														等々力","
														8,932",スカイパーフェクＴＶ！
2003,Ｊ２ ,第４２節第１日,11/08(土),"
														15:01","
湘南
","
2-2
","
甲府
","
														平塚","
														5,256",Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ２ ,第４２節第２日,11/09(日),"
														13:01","
鳥栖
","
1-4
","
大宮
","
														鳥栖","
														2,507",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第４２節第２日,11/09(日),"
														14:01","
水戸
","
0-0
","
札幌
","
														笠松","
														2,674",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第４３節第１日,11/15(土),"
														15:00","
大宮
","
3-0
","
横浜FC
","
														大宮","
														5,698",Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ２ ,第４３節第１日,11/15(土),"
														15:00","
甲府
","
1-0
","
水戸
","
														小瀬","
														8,134",山梨放送／スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第４３節第１日,11/15(土),"
														15:04","
湘南
","
2-2
","
川崎Ｆ
","
														平塚","
														7,092",スカイパーフェクＴＶ！
2003,Ｊ２ ,第４３節第１日,11/15(土),"
														15:04","
福岡
","
2-1
","
新潟
","
														博多球","
														13,921",スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ２ ,第４３節第１日,11/15(土),"
														15:05","
広島
","
2-1
","
鳥栖
","
														広島ビ","
														22,052",ＮＨＫ広島／スカイパーフェクＴＶ！
2003,Ｊ２ ,第４３節第２日,11/16(日),"
														13:04","
札幌
","
4-1
","
山形
","
														札幌ド","
														17,832",スカイパーフェクＴＶ！
2003,Ｊ２ ,第４４節第１日,11/23(日・祝),"
														13:00","
鳥栖
","
1-1
","
甲府
","
														鳥栖","
														4,011",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第４４節第１日,11/23(日・祝),"
														13:01","
水戸
","
0-1
","
福岡
","
														笠松","
														4,218",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第４４節第１日,11/23(日・祝),"
														13:01","
横浜FC
","
2-0
","
札幌
","
														横浜国","
														8,005",Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ２ ,第４４節第１日,11/23(日・祝),"
														13:04","
山形
","
1-0
","
湘南
","
														山形県","
														5,041",スカイパーフェクＴＶ！（録）
2003,Ｊ２ ,第４４節第１日,11/23(日・祝),"
														13:04","
川崎Ｆ
","
2-1
","
広島
","
														等々力","
														22,087",Ｊ　ＳＰＯＲＴＳ／ＢＳ（録）
2003,Ｊ２ ,第４４節第１日,11/23(日・祝),"
														13:05","
新潟
","
1-0
","
大宮
","
														新潟ス","
														42,223",ＮＨＫ新潟／スカイパーフェクＴＶ！／ＢＳ（録）
